Borough,Neighborhood,Building Class Category,Tax Class At Present,Block,Lot,Ease-Ment,Building Class At Present,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3053,109, ,B3,2315 BASSFORD AVENUE                     ,            ,10458,2,0,2,1202,2949,1901,1,B3,480000,2016-03-17 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3031,145, ,C0,412 EAST 187 STREET                      ,            ,10458,3,0,3,1784,3070,2004,1,C0,0,2016-12-29 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3031,145, ,C0,412 E 187TH STREET                       ,            ,10458,3,0,3,1784,3070,2004,1,C0,545000,2016-10-14 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3038,124, ,C0,466 EAST 183RD ST                        ,            ,10458,3,0,3,1204,2889,2004,1,C0,0,2016-08-25 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3038,124, ,C0,466 EAST 183 STREET                      ,            ,10458,3,0,3,1204,2889,2004,1,C0,390000,2016-06-30 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3039,61, ,C0,2355 WASHINGTON AVENUE                   ,            ,10458,3,0,3,1638,4320,2007,1,C0,350000,2016-06-27 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3041,8, ,C0,446 CYRUS PLACE                          ,            ,10458,3,0,3,2320,2008,1910,1,C0,0,2016-10-12 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3047,29, ,C0,2108 BATHGATE AVE                        ,            ,10457,3,0,3,1650,4422,2005,1,C0,450000,2016-02-01 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3053,120, ,C0,504 EAST 184 STREET                      ,            ,10458,3,0,3,1334,3915,2005,1,C0,0,2016-09-01 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3053,121, ,C0,506 EAST 184 STREET                      ,            ,10458,3,0,3,1269,3915,2005,1,C0,0,2016-09-01 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3053,121, ,C0,506 EAST 184 STREET                      ,            ,10458,3,0,3,1269,3915,2005,1,C0,351000,2016-05-11 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3053,122, ,C0,508 EAST 184 STREET                      ,            ,10458,3,0,3,1269,3915,2005,1,C0,0,2016-09-01 00:00:00
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3036,35, ,V0,2087 WASHINGTON AVENUE                   ,            ,10457,0,0,0,2099,0,0,1,V0,0,2016-07-13 00:00:00
2,BATHGATE                 ,06  TAX CLASS 1 - OTHER                     ,1,3050,100, ,G0,2250 BASSFORD                            ,            ,10457,0,0,0,2616,0,1950,1,G0,275000,2016-03-17 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,2912,1, ,C7,481 EAST 171 STREET                      ,            ,10457,13,2,15,2964,13685,1925,2,C7,0,2016-02-22 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,2912,2, ,C1,1514 WASHINGTON AVENUE                   ,            ,10457,11,0,11,2600,11784,1925,2,C1,0,2016-02-22 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,2924,6, ,C1,1874 BATHGATE AVENUE                     ,            ,10457,7,0,7,1628,5184,1931,2,C1,675000,2016-04-26 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,2927,54, ,C1,1473 FULTON AVENUE                       ,            ,10456,20,0,20,5625,22500,1912,2,C1,3682769,2016-03-01 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3031,19, ,C1,2338 WEBSTER AVENUE                      ,            ,10458,8,0,8,3002,8884,1931,2,C1,1315000,2016-09-19 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3031,19, ,C1,2338 WEBSTER AVE                         ,            ,10458,8,0,8,3002,8884,1931,2,C1,1075000,2016-04-15 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3031,60, ,C1,4589 PARK AVENUE                         ,            ,10458,25,0,25,4779,18975,1912,2,C1,3443023,2016-03-01 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3031,63, ,C1,4585 PARK AVENUE                         ,            ,10458,25,0,25,4787,18975,1912,2,C1,3364440,2016-03-01 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3032,53, ,C1,4687 PARK AVE                            ,            ,10458,8,0,8,4025,9600,1910,2,C1,0,2016-05-31 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3032,58, ,C7,413 EAST 187 STREET                      ,            ,10458,7,1,8,3325,8800,1910,2,C7,1270000,2016-05-16 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3035,23, ,C1,446 E 179 STREET                         ,            ,10457,8,0,8,2805,8712,1910,2,C1,850000,2016-03-14 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,3039,67, ,C3,461 EAST 185 STREET                      ,            ,10458,4,0,4,2500,3786,1910,2,C3,0,2016-06-30 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3040,7, ,C7,444 EAST 187 STREET                      ,            ,10458,28,2,30,5000,22500,1926,2,C7,4608457,2016-03-01 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3041,1, ,C7,441 EAST 187 STREET                      ,            ,10458,18,2,20,3400,15300,1910,2,C7,3103383,2016-03-01 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3048,20, ,C1,2190 BATHGATE AVENUE                     ,            ,10457,7,0,7,2417,5400,1931,2,C1,880000,2016-12-21 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3050,102, ,C1,2254 BASSFORD AVENUE                     ,            ,10457,8,0,8,2727,8820,1910,2,C1,0,2016-04-06 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3051,24, ,C7,2280 BATHGATE AVENUE                     ,            ,10457,20,1,21,9464,16825,1911,2,C7,0,2016-04-06 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3053,71, ,C1,471 EAST 184 STREET                      ,            ,10458,8,0,8,2090,6267,2015,2,C1,0,2016-08-24 00:00:00
2,BATHGATE                 ,08  RENTALS - ELEVATOR APARTMENTS           ,2,2903,3, ,D9,445 EAST 171 STREET                      ,            ,10457,46,0,46,12520,45046,2001,2,D9,1982283,2016-03-08 00:00:00
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3044,40, ,D4,"495 E 178TH STREET, 2H                   ",            ,10457,0,0,0,0,0,1941,2,D4,60000,2016-12-01 00:00:00
2,BATHGATE                 ,14  RENTALS - 4-10 UNIT                     ,2B,3052,27, ,S9,2324 BATHGATE AVE                        ,            ,10458,4,3,7,2390,6000,1931,2,S9,708000,2016-03-14 00:00:00
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2909,28, ,K2,1891 WASHINGTON AVENUE                   ,            ,10457,0,1,1,1858,3198,1925,4,K2,0,2016-07-06 00:00:00
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2909,29, ,K1,1889 WASHINGTON AVENUE                   ,            ,10457,0,1,1,1451,1451,1952,4,K1,0,2016-07-06 00:00:00
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3030,156, ,K1,2276 WEBSTER AVENUE                      ,            ,10457,0,2,2,4024,1584,1931,4,K1,0,2016-11-21 00:00:00
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3030,156, ,K1,2276-80 WEBSTER AVE                      ,            ,10457,0,2,2,4024,1584,1931,4,K1,750000,2016-08-30 00:00:00
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3032,19, ,K4,2458 WEBSTER AVENUE                      ,            ,10458,0,3,3,8774,15500,1931,4,K4,0,2016-08-02 00:00:00
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3032,29, ,K1,2472 WEBSTER AVENUE                      ,            ,10458,0,1,1,1546,750,1931,4,K1,0,2016-03-03 00:00:00
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3043,84, ,K1,505-507 EAST TREMONT AVENUE              ,            ,10457,0,2,2,3273,4253,2005,4,K1,1625000,2016-06-28 00:00:00
2,BATHGATE                 ,27  FACTORIES                               ,4,3029,37, ,F5,420 EAST 180TH                           ,            ,10457,0,1,1,1578,3077,1997,4,F5,375000,2016-12-14 00:00:00
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2918,29, ,G7,1885 BATHGATE AVENUE                     ,            ,10457,0,0,0,3070,0,0,4,G7,2500000,2016-12-15 00:00:00
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3031,54, ,G7,4607 PARK AVENUE                         ,            ,10458,0,0,0,3954,0,0,4,G7,2150000,2016-03-22 00:00:00
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3031,56, ,G7,4603 PARK AVENUE                         ,            ,10458,0,0,0,3882,0,0,4,G7,0,2016-03-22 00:00:00
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3031,57, ,G7,N/A PARK AVENUE                          ,            ,10458,0,0,0,3817,0,1912,4,G7,0,2016-03-22 00:00:00
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3031,59, ,G7,N/A PARK AVENUE                          ,            ,10458,0,0,0,3745,0,0,4,G7,0,2016-03-22 00:00:00
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3032,27, ,G7,2470 WEBSTER AVENUE                      ,            ,10458,0,0,0,2053,0,0,4,G7,1300000,2016-03-03 00:00:00
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3045,44, ,GU,4329 3 AVENUE                            ,            ,10457,0,1,1,9936,2250,1989,4,GU,0,2016-01-28 00:00:00
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3046,30, ,G7,480 EAST 180 STREET                      ,            ,10457,0,0,0,3804,0,0,4,G7,295000,2016-07-26 00:00:00
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3048,14, ,G7,2176 BATHGATE AVENUE                     ,            ,10457,0,0,0,5530,0,0,4,G7,400000,2016-02-03 00:00:00
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,  ,3051,23, ,  ,3 AVENUE                                 ,            ,10457,0,0,0,0,0,0,4,G7,0,2016-03-30 00:00:00
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3051,34, ,G1,4487 3 AVENUE                            ,            ,10457,0,1,1,52666,6229,0,4,G1,3564200,2016-06-30 00:00:00
2,BATHGATE                 ,30  WAREHOUSES                              ,4,2908,37, ,E1,1827 WASHINGTON AVENUE                   ,            ,10457,0,1,1,12487,11750,1989,4,E1,1900000,2016-04-08 00:00:00
2,BATHGATE                 ,30  WAREHOUSES                              ,4,2918,32, ,F9,1873 BATHGATE AVENUE                     ,            ,10457,0,1,1,3852,3852,1931,4,E1,0,2016-12-15 00:00:00
2,BATHGATE                 ,30  WAREHOUSES                              ,4,2924,7, ,E1,1880 BATHGATE AVENUE                     ,            ,10457,0,1,1,6520,6480,1931,4,E1,0,2016-07-22 00:00:00
2,BATHGATE                 ,30  WAREHOUSES                              ,4,2924,10, ,E1,1888 BATHGATE AVENUE                     ,            ,10457,0,1,1,9240,7225,1990,4,E1,0,2016-07-22 00:00:00
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,2899,49, ,V1,412 EAST 175 STREET                      ,            ,10457,0,0,0,2708,0,0,4,V1,305475,2016-06-20 00:00:00
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,2900,28, ,V1,4145 PARK AVENUE                         ,            ,10457,0,0,0,2000,0,0,4,V1,1000,2016-04-29 00:00:00
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,2900,28, ,V1,4145 PARK AVENUE                         ,            ,10457,0,0,0,2000,0,0,4,V1,75000,2016-04-29 00:00:00
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3028,13, ,V9,1996 WEBSTER AVENUE                      ,            ,0,0,0,0,5945,0,0,4,V9,1200000,2016-10-19 00:00:00
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3028,13, ,V9,WEBSTER AVENUE                           ,            ,0,0,0,0,5945,0,0,4,V9,813897,2016-05-19 00:00:00
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3048,39, ,V1,4439 3 AVENUE                            ,            ,10457,0,0,0,6388,0,0,4,V1,0,2016-06-30 00:00:00
2,BATHGATE                 ,32  HOSPITAL AND HEALTH FACILITIES          ,4,3053,78, ,I9,2342 WASHINGTON AVENUE                   ,            ,10458,103,0,103,5607,17605,1931,4,I9,2600000,2016-01-19 00:00:00
2,BATHGATE                 ,37  RELIGIOUS FACILITIES                    ,4,2927,6, ,M1,3752 THIRD AVENUE                        ,            ,10456,0,1,1,2500,7000,1931,4,M1,400000,2016-10-28 00:00:00
2,BATHGATE                 ,41  TAX CLASS 4 - OTHER                     ,4,2900,1, ,Z9,1816 WEBSTER AVENUE                      ,            ,10457,0,0,0,3082,0,0,4,Z9,300000,2016-11-03 00:00:00
2,BATHGATE                 ,41  TAX CLASS 4 - OTHER                     ,4,2909,26, ,Z9,1893 WASHINGTON AVENUE                   ,            ,10457,0,0,0,2673,0,0,4,Z9,1600000,2016-07-06 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4707,20, ,A5,1139 EAST 212TH STREET                   ,            ,10469,1,0,1,3203,1890,1945,1,A5,365000,2016-03-15 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4707,59, ,A5,1108 EAST 213TH STREET                   ,            ,10469,1,0,1,1494,1512,1950,1,A5,382000,2016-07-29 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4707,60, ,A5,1110 EAST 213 STREET                     ,            ,10469,1,0,1,1614,1512,1950,1,A5,80000,2016-06-29 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4709,50, ,A5,1142 EAST 215 STREET                     ,            ,10469,1,0,1,1710,1732,1945,1,A5,393000,2016-03-22 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4710,1, ,A5,1127 EAST 215 STREET                     ,            ,10469,1,0,1,2759,1998,1945,1,A5,400000,2016-12-08 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4723,3, ,A2,3483 MICKLE AVENUE                       ,            ,10469,1,0,1,1918,1024,1945,1,A2,299000,2016-06-17 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4723,5, ,A2,3479 MICKLE AVENUE                       ,            ,10469,1,0,1,1918,1024,1945,1,A2,556247,2016-06-06 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4723,6, ,A2,3477 MICKLE AVE                          ,            ,10469,1,0,1,1918,1024,1945,1,A2,328570,2016-05-05 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4724,40, ,S1,3448 MICKLE AVENUE                       ,            ,10469,1,1,2,2465,2112,1950,1,S1,326000,2016-12-20 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4724,40, ,S1,3448 MICKLE AVENUE                       ,            ,10469,1,1,2,2465,2112,1950,1,S1,359623,2016-02-22 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4724,55, ,A9,3482 MICKLE AVENUE                       ,            ,10469,1,0,1,2662,2100,1950,1,A9,0,2016-09-01 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4728,106, ,A5,3416 KINGSLAND AVENUE                    ,            ,10469,1,0,1,1740,1224,1960,1,A5,433000,2016-04-05 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4730,15, ,A2,3427 WICKHAM AVENUE                      ,            ,10469,1,0,1,2375,2565,1920,1,A2,415000,2016-04-27 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4730,24, ,A2,3411 WICKHAM AVENUE                      ,            ,10469,1,0,1,4750,2046,1899,1,A2,0,2016-03-31 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4733,16, ,A5,3337 BOUCK AVENUE                        ,            ,10469,1,0,1,1900,1681,1940,1,A5,350000,2016-12-29 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4733,16, ,A5,3337 BOUCK AVENUE                        ,            ,10469,1,0,1,1900,1681,1940,1,A5,0,2016-06-15 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4733,17, ,A5,3335 BOUCK AVENUE                        ,            ,10469,1,0,1,1900,1567,1940,1,A5,194688,2016-01-28 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,12, ,A5,3363 WILSON AVENUE                       ,            ,10469,1,0,1,2350,1799,1940,1,A5,48550,2016-12-09 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,51, ,A5,3316 BOUCK AVENUE                        ,            ,10469,1,0,1,1900,1567,1940,1,A5,345000,2016-12-29 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,67, ,A5,3346 BOUCK AVE                           ,            ,10469,1,0,1,1900,1681,1940,1,A5,335000,2016-12-05 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,73, ,A5,1276 GIVAN AVENUE                        ,            ,10469,1,0,1,1728,1920,1955,1,A5,374000,2016-12-15 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,73, ,A5,1276 GIVAN AVENUE                        ,            ,10469,1,0,1,1728,1920,1955,1,A5,110000,2016-03-18 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,78, ,A5,1288 GIVAN AVENUE                        ,            ,10469,1,0,1,1908,2176,1955,1,A5,350000,2016-05-27 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,90, ,A5,3221 WILSON AVENUE                       ,            ,10469,1,0,1,2000,1800,1940,1,A5,370000,2016-06-29 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,110, ,A5,3272 BOUCK AVENUE                        ,            ,10469,1,0,1,2300,1782,1955,1,A5,500,2016-09-12 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4735,60, ,A5,3358 WILSON AVENUE                       ,            ,10469,1,0,1,1900,1681,1930,1,A5,380000,2016-09-27 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4736,42, ,A5,3310 FISH AVENUE                         ,            ,10469,1,0,1,1800,1690,1935,1,A5,343000,2016-02-08 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4736,162, ,A5,3352 FISH AVE                            ,            ,10469,1,0,1,1775,1585,1935,1,A5,0,2016-09-01 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4737,28, ,A5,3325 FENTON AVENUE                       ,            ,10469,1,0,1,1900,1909,1945,1,A5,340000,2016-09-13 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4737,93, ,A5,3301 FENTON AVENUE                       ,            ,10469,1,0,1,1942,2166,1945,1,A5,400000,2016-08-16 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4739,24, ,A5,3211 FISH AVENUE                         ,            ,10469,1,0,1,3000,1742,1930,1,A5,0,2016-05-31 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4741,8, ,A5,3249 FENTON AVENUE                       ,            ,10469,1,0,1,2025,1280,1920,1,A5,265000,2016-06-16 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4741,25, ,A5,3215 FENTON AVENUE                       ,            ,10469,1,0,1,2050,1328,1920,1,A5,0,2016-03-23 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4742,5, ,A5,3257 CORSA AVENUE                        ,            ,10469,1,0,1,1800,1260,1950,1,A5,0,2016-01-26 00:00:00
