Borough,Neighborhood,Building Class Category,Tax Class At Present,Block,Lot,Ease-Ment,Building Class At Present,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
4,AIRPORT LA GUARDIA,01 ONE FAMILY DWELLINGS,1,976,29,,A5,21-48 81ST STREET,,11370,1,0,1,1800,1224,1950,1,A5,730000,2018-07-19 00:00:00
4,AIRPORT LA GUARDIA,01 ONE FAMILY DWELLINGS,1,976,33,,A5,21-56 81ST STREET,,11370,1,0,1,1800,1224,1950,1,A5,0,2018-10-12 00:00:00
4,AIRPORT LA GUARDIA,01 ONE FAMILY DWELLINGS,1,976,68,,A5,21-07 80 STREET,,11370,1,0,1,1800,1224,1950,1,A5,822500,2018-11-21 00:00:00
4,AIRPORT LA GUARDIA,03 THREE FAMILY DWELLINGS,1,949,53,,C0,19-75 80TH STREET,,11370,3,0,3,2000,2835,1945,1,C0,0,2018-09-21 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15828,4,,A2,310 BEACH 39TH STREET,,11691,1,0,1,1552,1000,1940,1,A2,360000,2018-07-06 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15831,36,,A5,337 BEACH 41 STREET,,11691,1,0,1,2470,1332,2006,1,A5,276000,2018-06-20 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15838,45,,A9,343 BEACH 46 STREET,,11691,1,0,1,3804,926,1920,1,A9,288750,2018-07-12 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15839,42,,A2,355 BEACH 47 STREET,,11691,1,0,1,1916,608,1920,1,A2,210000,2018-02-05 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15849,16,,A6,40-13 ROCKAWAY BEACH BLVD,,11691,1,0,1,2648,618,1920,1,A6,437026,2018-10-08 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15931,38,,A2,148 BEACH 60 STREET,,11692,1,0,1,2688,1952,1925,1,A2,0,2018-07-03 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15931,57,,A5,125 BEACH 59TH STREET,,11692,1,0,1,2576,1242,1975,1,A5,0,2018-07-16 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15954,10,,A1,418 BEACH 38 STREET,,11691,1,0,1,3000,1650,2003,1,A1,65000,2018-01-09 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15965,47,,A2,490 BEACH 44 STREET,,11691,1,0,1,1908,1848,1899,1,A2,137500,2018-12-20 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15965,47,,A2,490 BEACH 44 STREET,,11691,1,0,1,1908,1848,1899,1,A2,105000,2018-09-10 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15967,20,,A1,425 BEACH 44TH STREET,,11691,1,0,1,3411,1960,1920,1,A1,450000,2018-01-30 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15968,31,,A6,458 BEACH 46 STREET,,11691,1,0,1,2378,936,1920,1,A6,0,2018-10-01 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15968,32,,A6,460 BEACH 46TH STREET,,11691,1,0,1,2378,930,1920,1,A6,350000,2018-04-30 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15968,33,,A9,462 BEACH 46 STREET,,11691,1,0,1,2378,700,1920,1,A9,193200,2018-10-05 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15968,72,,A6,477 BEACH 45TH ST,,11691,1,0,1,1890,392,1920,1,A6,184500,2018-01-04 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15968,72,,A6,477 BEACH 45TH STREET,,11691,1,0,1,1890,392,1920,1,A6,305000,2018-10-24 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15968,91,,A2,441 BEACH 45TH STREET,,11691,1,0,1,1890,684,1920,1,A2,95000,2018-10-05 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15968,97,,A9,429 BEACH 45TH STREET,,11691,1,0,1,2836,680,1920,1,A9,415000,2018-05-07 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15968,99,,A6,423 BEACH 45,,11691,1,0,1,4726,620,1920,1,A6,175000,2018-12-27 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15968,105,,A1,411 BEACH 45TH STREET,,11691,1,0,1,2363,1560,1920,1,A1,455000,2018-07-20 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15969,43,,A2,477 BEACH 46TH STREET,,11691,1,0,1,1750,540,1940,1,A2,0,2018-01-02 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15969,51,,A1,457 BEACH 46 STREET,,11691,1,0,1,2378,1664,2004,1,A1,300000,2018-06-12 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15969,65,,A2,423 BEACH 46 STREET,,11691,1,0,1,2378,737,1940,1,A2,345000,2018-02-07 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16026,36,,A9,6-31 BEACH 65 STREET,,11692,1,0,1,2250,1402,1960,1,A9,380000,2018-03-09 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16026,36,,A9,6-31 BEACH 65 STREET,,11692,1,0,1,2250,1402,1960,1,A9,0,2018-03-09 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16026,37,,A9,6-29 BEACH 65 STREET,,11692,1,0,1,2250,1530,1960,1,A9,375000,2018-06-14 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16026,55,,A2,6514 ALMEDA,,11692,1,0,1,1913,1407,1960,1,A2,0,2018-03-26 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16029,23,,A1,648 BEACH 69TH STREET,,11692,1,0,1,4000,1196,1920,1,A1,410000,2018-10-05 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16031,12,,A9,528 BEACH 65 STREET,,11692,1,0,1,2500,1925,1960,1,A9,410000,2018-02-26 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16031,20,,A9,548 BEACH 65TH STREET,,11692,1,0,1,2500,1526,1960,1,A9,329000,2018-08-23 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16033,45,,A2,555 BEACH 66TH STREET,,11692,1,0,1,2500,1396,1965,1,A2,245000,2018-12-14 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16034,40,,A9,563 BEACH 67 STREET,,11692,1,0,1,3000,1530,1950,1,A9,667898,2018-08-07 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16035,62,,A1,5-49 BEACH 68 STREET,,11692,1,0,1,4000,1680,1920,1,A1,110000,2018-10-19 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16038,29,,A2,4-46 BEACH 65 STREET,,11692,1,0,1,3100,900,1910,1,A2,350000,2018-04-26 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16038,52,,A9,441 BEACH 64TH ST,,11692,1,0,1,2250,1530,1960,1,A9,130000,2018-01-18 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16040,46,,A1,449 BEACH 66TH STREET,,11692,1,0,1,4000,1454,1920,1,A1,430000,2018-10-04 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16042,60,,A1,425 BEACH 68TH STREET,,11692,1,0,1,4000,3489,1920,1,A1,413400,2018-10-04 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16045,27,,A6,69-09 BAYFIELD AVENUE,,11692,1,0,1,2000,1024,1930,1,A6,200000,2018-04-27 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16049,1,,A2,69-51 BURCHELL AVE,,11692,1,0,1,3000,1428,1960,1,A2,130000,2018-11-12 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16050,20,,A1,69-23 ELIZABETH AVENUE,,11692,1,0,1,4000,1383,1915,1,A1,269000,2018-07-03 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16050,20,,A1,6923 ELIZABETH AVENUE,,11692,1,0,1,4000,1383,1915,1,A1,220000,2018-01-18 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16050,26,,A1,69-11 ELIZABETH AVENUE,,11692,1,0,1,4000,1376,1920,1,A1,0,2018-09-06 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16050,58,,A2,69-46 THURSBY AVENUE,,11692,1,0,1,2500,822,1915,1,A2,210000,2018-06-11 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16052,19,,A2,69-21 HESSLER AVENUE,,11692,1,0,1,4000,896,1920,1,A2,1,2018-03-17 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16052,55,,A1,6938 GOUVERNEUR AVENUE,,11692,1,0,1,3000,1580,1930,1,A1,500000,2018-05-18 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16065,35,,A9,72-17 BURCHELL AVENUE,,11692,1,0,1,2375,1116,1960,1,A9,235298,2018-02-20 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16065,35,,A9,72-17 BURCHELL AVENUE,,11692,1,0,1,2375,1116,1960,1,A9,421000,2018-07-24 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16078,20,,A1,327 BEACH 73RD STREET,,11692,1,0,1,2000,1020,1920,1,A1,425000,2018-11-09 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15829,35,,B2,343 BEACH 39 STREET,,11691,2,0,2,3633,2488,2008,1,B2,0,2018-06-27 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15833,70,,B9,301 BEACH 42 STREET,,11691,2,0,2,3655,1764,1960,1,B9,255000,2018-10-19 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15836,12,,B3,316 BEACH 45 STREET,,11691,2,0,2,2269,2340,1920,1,B3,265000,2018-04-03 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15838,3,,B2,316 BEACH 47 STREET,,11691,2,0,2,2805,2184,2004,1,B2,290000,2018-04-16 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15838,41,,B9,353 BEACH 46 ST,,11691,2,0,2,3804,1764,1955,1,B9,270000,2018-07-16 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15839,8,,B9,324 BEACH 48TH STREET,,11691,2,0,2,1902,796,1930,1,B9,0,2018-06-05 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15839,75,,B9,308 BEACH 48TH STREET,,11691,2,0,2,4375,1396,1955,1,B9,450500,2018-05-16 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15850,2,,B2,41-17 ROCKAWAY BEACH BLVD,,11691,2,0,2,1819,2000,2006,1,B2,383000,2018-12-27 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15897,133,,B2,57-19 ARVERNE BOULEVARD,,11692,2,0,2,2075,2000,2003,1,B2,0,2018-03-16 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15897,133,,B2,57-19 ARVERNE BLVD,,11692,2,0,2,2075,2000,2003,1,B2,539000,2018-10-16 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15897,134,,B2,57-21 ARVERNE BOULEVARD,,11692,2,0,2,1908,2000,2003,1,B2,395000,2018-05-14 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15902,1,,B2,156 BEACH 60TH STREET,,11692,2,0,2,2775,2386,1960,1,B2,525000,2018-09-20 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15902,22,,B1,195 BEACH 59 STREET,,11692,2,0,2,2445,2052,2000,1,B1,410550,2018-04-27 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15902,22,,B1,195 BEACH 59 STREET,,11692,2,0,2,2445,2052,2000,1,B1,391000,2018-04-27 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15903,16,,B1,194 BEACH 61 STREET,,11692,2,0,2,4170,2052,2000,1,B1,0,2018-08-27 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15904,27,,B9,185 BEACH 61 STREET,,11692,2,0,2,2364,1729,1955,1,B9,440000,2018-03-12 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,11,,B2,64-02 BEACH FRONT ROAD,,11692,2,0,2,7040,3540,2014,1,B2,1883762,2018-03-27 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,36,,B2,6210 OCEAN AVENUE SOUTH,,11692,2,0,2,4567,2664,2014,1,B2,972000,2018-07-27 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,195,,B2,64-16 OCEAN AVENUE SOUTH,,11692,2,0,2,2120,3018,2014,1,B2,940000,2018-12-17 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,204,,B2,65-08 OCEAN AVENUE SOUTH,,11692,2,0,2,3045,2258,2011,1,B2,800000,2018-05-03 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,271,,B2,65-31 SEASPRAY AVENUE,,11692,2,0,2,3305,2258,2011,1,B2,814600,2018-10-31 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,272,,B2,65-29 SEASPRAY AVENUE,,11692,2,0,2,2163,3487,2011,1,B2,580402,2018-02-16 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,276,,B2,65-23 SEASPRAY AVENUE,,11692,2,0,2,4067,2258,2011,1,B2,0,2018-02-02 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,282,,B2,6425 OCEAN AVENUE SOUTH,,11692,2,0,2,2900,2908,2011,1,B2,925000,2018-06-26 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,306,,B2,66-10 BEACH FRONT ROAD,,11692,2,0,2,3542,3084,2014,1,B2,1105000,2018-03-05 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15907,93,,B3,3-24 BEACH 63 STREET,,11692,2,0,2,3780,1632,1950,1,B3,300000,2018-10-23 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15915,28,,B1,3-12 BEACH 68 STREET,,11692,2,0,2,3033,2156,1950,1,B1,490000,2018-01-12 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15916,52,,B2,6807 BEACH CHANNEL DRIVE,,11692,2,0,2,5000,2036,1920,1,B2,0,2018-04-13 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15932,20,,B2,116 BEACH 61 STREET,,11692,2,0,2,2970,2162,1970,1,B2,476000,2018-10-25 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15952,6,,B2,412 BEACH 36 STREET,,11691,2,0,2,3300,2068,2003,1,B2,0,2018-07-07 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15952,8,,B2,414 BEACH 36 STREET,,11691,2,0,2,3300,2068,2003,1,B2,0,2018-04-19 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15954,9,,B2,416 BEACH 38 STREET,,11691,2,0,2,3000,1728,1931,1,B2,374000,2018-01-19 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15954,12,,B2,422 BEACH 38 STREET,,11691,2,0,2,3000,1728,1920,1,B2,0,2018-02-09 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15960,104,,B1,406 BEACH 43,,11691,2,0,2,3000,2000,2005,1,B1,0,2018-08-17 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15960,104,,B1,406 B 43,,11691,2,0,2,3000,2000,2005,1,B1,0,2018-08-20 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15960,104,,B1,406 B 43,,11691,2,0,2,3000,2000,2005,1,B1,200000,2018-11-09 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15962,63,,B2,561 BEACH 43RD STREET,,11691,2,0,2,3305,2312,2005,1,B2,0,2018-02-07 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15962,80,,B2,531 BEACH 43 STREET,,11691,2,0,2,3952,2464,2004,1,B2,377000,2018-02-14 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15965,8,,B2,410 BEACH 44 STREET,,11691,2,0,2,2602,1600,1965,1,B2,440000,2018-07-27 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15965,96,,B9,443 BEACH 43 STREET,,11691,2,0,2,5014,1204,1931,1,B9,0,2018-08-14 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15965,96,,B9,443 BEACH 43RD STREET,,11691,2,0,2,5014,1204,1931,1,B9,470000,2018-05-01 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15965,97,,B9,441 BEACH 43 STREET,,11691,2,0,2,5012,660,1931,1,B9,500,2018-08-06 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15965,143,,B2,484 BEACH 44 STREET,,11691,2,0,2,2862,2288,2004,1,B2,380000,2018-08-31 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15969,16,,B3,432 BEACH 47 STREET,,11691,2,0,2,2095,1440,1940,1,B3,390000,2018-06-26 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15972,13,,B9,432 BEACH 48 STREET,,11691,2,0,2,2473,1869,1960,1,B9,295865,2018-10-29 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16005,33,,B2,62-15 DE COSTA AVENUE,,11692,2,0,2,3179,2281,2017,1,B2,0,2018-12-16 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16005,50,,B2,62-39 DE COSTA AVENUE,,11692,2,0,2,3179,2103,2017,1,B2,635734,2018-04-27 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16005,155,,B2,62-43 DE COSTA AVENUE,,11692,2,0,2,3179,2103,2017,1,B2,556823,2018-05-24 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16007,33,,B2,6221 ALMEDA,,11692,2,0,2,3117,2254,2012,1,B2,0,2018-12-13 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16007,43,,B2,62-35 ALMEDA AVENUE,,11692,2,0,2,3317,2254,2010,1,B2,290000,2018-02-14 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16007,43,,B2,6235 ALMEDA AVENUE,,11692,2,0,2,3317,2254,2010,1,B2,630000,2018-07-30 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16023,44,,B2,617 BEACH 63 STREET,,11692,2,0,2,3400,2068,1996,1,B2,0,2018-12-31 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16025,28,,B1,65-02 DE COSTA AVENUE,,11692,2,0,2,4319,2400,2002,1,B1,421048,2018-10-05 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16025,29,,B1,65-06 DE COSTA AVENUE,,11692,2,0,2,4318,2000,2002,1,B1,560000,2018-02-13 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16028,1,,B2,602 BEACH 68TH STREET,,11692,2,0,2,2674,1900,1965,1,B2,0,2018-08-20 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16028,22,,B2,646 BEACH 68TH,,11692,2,0,2,3400,1980,2004,1,B2,391000,2018-03-09 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16028,66,,B2,613 BEACH 67TH STREET,,11692,2,0,2,3500,1890,1996,1,B2,440000,2018-07-16 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16029,21,,B9,640 BEACH 69 STREET,,11692,2,0,2,2725,1344,1960,1,B9,309750,2018-06-05 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16029,21,,B9,640 BEACH 69 STREET,,11692,2,0,2,2725,1344,1960,1,B9,0,2018-06-05 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16029,48,,B2,6-49 BEACH 68 STREET,,11692,2,0,2,3000,2040,2003,1,B2,0,2018-02-20 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16029,50,,B2,6-47 BEACH 68TH STREET,,11692,2,0,2,3000,2040,2003,1,B2,645000,2018-08-31 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16029,56,,B9,627 BEACH 68TH STREET,,11692,2,0,2,2750,1828,1960,1,B9,0,2018-01-26 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16029,111,,B9,620 B 69 STREET,,11692,2,0,2,2725,1644,1960,1,B9,599000,2018-05-11 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16030,1,,B9,504 BEACH 64 STREET,,11692,2,0,2,3900,1974,1960,1,B9,1000,2018-04-26 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16030,15,,B9,532 BEACH 64TH STREET,,11692,2,0,2,3450,1974,1960,1,B9,497500,2018-07-30 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16030,37,,B2,563 BEACH 63RD STREET,,11692,2,0,2,3164,1978,2002,1,B2,446720,2018-10-29 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16030,53,,B2,541 BEACH 63 STREET,,11692,2,0,2,3164,1978,2001,1,B2,319000,2018-10-23 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16030,73,,B2,515 BEACH 63RD STREET,,11692,2,0,2,3164,1978,2000,1,B2,530000,2018-07-16 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16031,67,,B9,507 BEACH 64TH STREET,,11692,2,0,2,2950,2250,1960,1,B9,505000,2018-02-27 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16032,51,,B9,523 BEACH 65 STREET,,11692,2,0,2,2950,2160,1955,1,B9,305000,2018-11-26 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16032,53,,B9,517 BEACH 65 STREET,,11692,2,0,2,2950,1960,1955,1,B9,100000,2018-04-26 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16034,33,,B2,566 BEACH 68TH STREET,,11692,2,0,2,2900,1892,1998,1,B2,500000,2018-09-18 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16035,50,,B2,68-15 ALMEDA AVENUE,,11692,2,0,2,2500,1458,2003,1,B2,352275,2018-12-27 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16035,50,,B2,68-15 ALMEDA AVENUE,,11692,2,0,2,2500,1458,2003,1,B2,698762,2018-09-14 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16035,50,,B2,68-15 ALMEDA AVENUE,,11692,2,0,2,2500,1458,2003,1,B2,0,2018-02-21 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16037,32,,B9,452 BEACH 64TH ST,,11692,2,0,2,2550,2016,1940,1,B9,280000,2018-04-11 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16038,72,,B1,64-14 BEACH CHANNEL DRIVE,,11692,2,0,2,3000,1920,2005,1,B1,590000,2018-12-19 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16040,70,,B2,403 BEACH 66 STREET,,11692,2,0,2,3180,2014,2006,1,B2,530000,2018-06-29 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16045,6,,B2,69-53 BAYFIELD AVENUE,,11692,2,0,2,2000,1600,1920,1,B2,470000,2018-05-29 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16045,63,,B9,69-50 DE COSTA AVENUE,,11692,2,0,2,2717,1512,1950,1,B9,500000,2018-04-23 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16046,15,,B9,69-47 DE COSTA AVENUE,,11692,2,0,2,2717,2378,1940,1,B9,425000,2018-03-05 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16047,53,,B2,69-46 ALMEDA AVENUE,,11692,2,0,2,2000,1720,1920,1,B2,0,2018-05-30 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16047,53,,B2,69-46 ALMEDA AVENUE,,11692,2,0,2,2000,1720,1920,1,B2,339690,2018-05-23 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16048,5,,B2,6955 ALMEDA AVENUE,,11692,2,0,2,3033,1848,2003,1,B2,310000,2018-03-15 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16050,28,,B1,519 BEACH 69TH STREET,,11692,2,0,2,2800,1494,2005,1,B1,645000,2018-12-27 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16052,47,,B3,69-24 GOUVERNEUR AVENUE,,11692,2,0,2,3000,1470,1930,1,B3,290000,2018-07-03 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16052,53,,B2,69-32 GOUVERNEUR AVENUE,,11692,2,0,2,2500,1692,1915,1,B2,245000,2018-02-26 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16053,17,,B2,69-29 GOUVERNEUR AVENUE,,11692,2,0,2,4000,2118,1910,1,B2,519400,2018-05-09 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16058,18,,B2,72-18 ALMEDA AVENUE,,11692,2,0,2,3000,2001,1997,1,B2,405600,2018-11-13 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16058,24,,B2,72-30 ALMEDA AVENUE,,11692,2,0,2,3000,2001,1997,1,B2,290000,2018-05-23 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16058,34,,B2,72-48 ALMEDA AVENUE,,11692,2,0,2,3000,2001,1999,1,B2,490000,2018-07-18 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16064,29,,B2,559 BEACH 72 STREET,,11692,2,0,2,3333,1932,2004,1,B2,560000,2018-09-21 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16067,33,,B3,451 BEACH 72ND STREET,,11692,2,0,2,2000,700,1930,1,B3,261000,2018-01-10 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16069,27,,B3,433 BEACH 72,,11692,2,0,2,3000,1792,1930,1,B3,415000,2018-05-23 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16078,25,,B2,315 BEACH 73RD STREET,,11692,2,0,2,4000,2176,1920,1,B2,310000,2018-06-22 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16089,27,,B2,230 BEACH BREEZE PLACE,,11692,2,0,2,2694,2905,2004,1,B2,0,2018-04-12 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16090,47,,B2,7501 AQUATIC DRIVE,,11692,2,0,2,2596,2238,2004,1,B2,1,2018-12-07 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16090,57,,B2,7515 AQUATIC DRIVE,,11692,2,0,2,2097,2238,2004,1,B2,710000,2018-06-29 00:00:00
