Borough,Neighborhood,Building Class Category,Tax Class At Present,Block,Lot,Ease-Ment,Building Class At Present,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15834,23,,A1,344 BEACH 44TH ST,,11691,1,0,1,1915,703,1920,1,A1,234500,2019-10-24 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15834,49,,A6,339 BEACH 43 STREET,,11691,1,0,1,5137,1044,1920,1,A6,0,2019-12-19 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15834,49,,A6,339 BEACH 43 STREET,,11691,1,0,1,5137,1044,1920,1,A6,161750,2019-11-21 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15834,51,,A6,337 BEACH 43 STREET,,11691,1,0,1,5134,1224,1920,1,A6,208750,2019-11-21 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15838,45,,A9,343 BEACH 46 STREET,,11691,1,0,1,3804,926,1920,1,A9,296270,2019-12-06 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15839,43,,A2,353 BEACH 47TH STREET,,11691,1,0,1,1888,608,1920,1,A2,0,2019-12-23 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15839,43,,A2,353 BEACH 47 STREET,,11691,1,0,1,1888,608,1920,1,A2,206011,2019-07-03 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15849,16,,A6,40-13 ROCKAWAY BEACH BLVD,,11691,1,0,1,2648,618,1920,1,A6,165000,2019-04-15 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15905,25,,A5,6315 OCEAN AVENUE SOUTH,,11692,1,0,1,3029,2515,2014,1,A5,905000,2019-10-11 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15908,12,,A0,63-15 BEACH CHANNEL DRIVE,,11692,1,0,1,4000,1020,1950,1,A0,428608,2019-07-01 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15960,8,,A1,410 BEACH 43 STREET,,11691,1,0,1,2252,866,2018,1,A1,427523,2019-02-12 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15960,34,,A2,462 BEACH 43 STREET,,11691,1,0,1,1900,518,1920,1,A2,274092,2019-02-12 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15962,59,,A2,569 BEACH 43 STREET,,11691,1,0,1,7091,2504,1930,1,A2,535132,2019-06-05 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15962,61,,A2,565 BEACH 43 STREET,,11691,1,0,1,5796,1300,1920,1,A2,0,2019-09-16 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15962,92,,A6,525 BEACH 43RD STREET,,11691,1,0,1,1602,1057,1920,1,A6,0,2019-06-20 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15965,47,,A2,490 BEACH 44TH STREET,,11691,1,0,1,1908,1848,1899,1,A2,460040,2019-10-04 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15965,103,,A9,433 BEACH 43 STREET,,11691,1,0,1,2494,960,1910,1,A9,215746,2019-07-11 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15965,103,,A9,433 BEACH 43 STREET,,11691,1,0,1,2494,960,1910,1,A9,190000,2019-11-22 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15966,31,,A2,510 BEACH 45TH STREET,,11691,1,0,1,2282,1440,1915,1,A2,0,2019-03-25 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15968,7,,A2,412 BEACH 46 STREET,,11691,1,0,1,2378,890,1920,1,A2,0,2019-07-02 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15968,12,,A1,424 BEACH 46 STREET,,11691,1,0,1,2853,1564,2004,1,A1,290000,2019-07-16 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15968,12,,A1,424 BEACH 46 STREET,,11691,1,0,1,2853,1564,2004,1,A1,355000,2019-08-06 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15968,33,,A9,462 BEACH 46TH STREET,,11691,1,0,1,2378,700,1920,1,A9,0,2019-03-04 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15968,91,,A2,441 BEACH 45TH STREET,,11691,1,0,1,1890,684,1920,1,A2,315000,2019-07-25 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15968,96,,A6,431 BEACH 45 STREET,,11691,1,0,1,1890,630,1920,1,A6,0,2019-07-02 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15968,99,,A6,423 BEACH 45TH STREET,,11691,1,0,1,4726,620,1920,1,A6,400000,2019-12-27 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15968,104,,A1,413 BEACH 45 STREET,,11691,1,0,1,2363,1515,1920,1,A1,414000,2019-09-19 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15969,45,,A6,473 BEACH 46 STREET,,11691,1,0,1,1750,540,1940,1,A6,100000,2019-08-17 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15969,45,,A6,473 BEACH 46 STREET,,11691,1,0,1,1750,540,1940,1,A6,150000,2019-11-21 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15972,48,,A2,429 BEACH 47TH STREET,,11691,1,0,1,3604,1128,1910,1,A2,10000,2019-09-04 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15972,50,,A1,425 BEACH 47TH STREET,,11691,1,0,1,3604,2820,1920,1,A1,380000,2019-08-30 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16026,15,,A9,628 BEACH 66TH STREET,,11692,1,0,1,2250,1530,1960,1,A9,0,2019-01-03 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16026,32,,A9,639 BEACH 65 STREET,,11692,1,0,1,2250,1530,1960,1,A9,365000,2019-07-12 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16026,40,,A9,6-21 BEACH 65TH STREET,,11692,1,0,1,2250,1530,1960,1,A9,410660,2019-08-22 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16026,40,,A9,6-21 BEACH 65 STREET,,11692,1,0,1,2250,1530,1960,1,A9,301000,2019-11-08 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16026,52,,A2,65 08 ALMEDA AVENUE,,11692,1,0,1,2125,1608,1960,1,A2,382621,2019-01-31 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16027,48,,A2,66-12 ALMEDA AVE,,11692,1,0,1,2500,1407,1960,1,A2,370800,2019-03-15 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16031,5,,A9,512 BEACH 65TH STREET,,11692,1,0,1,2500,1890,1960,1,A9,395000,2019-04-08 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16031,15,,A9,5-34 BEACH 65 STREET,,11692,1,0,1,2500,1925,1960,1,A9,136000,2019-02-28 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16031,15,,A9,5-34 BEACH 65 STREET,,11692,1,0,1,2500,1925,1960,1,A9,440000,2019-11-14 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16032,9,,A0,520 BEACH 66 STREET,,11692,1,0,1,6000,1400,1945,1,A0,0,2019-05-16 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16034,53,,A2,533 BEACH 67TH STREET,,11692,1,0,1,4000,2024,1950,1,A2,0,2019-04-26 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16034,66,,A1,511 BEACH 67 STREET,,11692,1,0,1,3000,1960,1930,1,A1,435000,2019-09-27 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16035,62,,A1,549 BEACH 68TH STREET,,11692,1,0,1,4000,1680,1920,1,A1,295000,2019-09-17 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16038,33,,A2,452 BEACH 65TH STREET,,11692,1,0,1,3100,900,1910,1,A2,365000,2019-03-14 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16038,52,,A9,441 BEACH 64 STREET,,11692,1,0,1,2250,1530,1960,1,A9,450000,2019-05-13 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16038,53,,A9,439 BEACH 64TH STREET,,11692,1,0,1,2250,1530,1960,1,A9,417150,2019-10-16 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16038,57,,A5,431 BEACH 64TH STREET,,11692,1,0,1,2250,1402,1960,1,A5,366900,2019-02-04 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16042,22,,A1,446 BEACH 69TH STREET,,11692,1,0,1,4000,2416,1910,1,A1,0,2019-07-24 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16047,41,,A1,69-22 ALMEDA AVE,,11692,1,0,1,2000,2176,1920,1,A1,285000,2019-09-04 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16047,42,,A1,6924 ALMEDA AVENUE,,11692,1,0,1,2000,2176,1920,1,A1,385220,2019-08-01 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16047,48,,A9,69-36 ALMEDA AVENUE,,11692,1,0,1,2000,1720,1920,1,A9,0,2019-09-30 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16048,35,,A1,5-53 BEACH 69TH STREET,,11692,1,0,1,4000,2604,1920,1,A1,309000,2019-03-01 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16050,18,,A1,69-27 ELIZABETH AVENUE,,11692,1,0,1,4000,1240,1915,1,A1,152000,2019-03-08 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16050,58,,A2,69-46 THURSBY AVE,,11692,1,0,1,2500,822,1915,1,A2,400000,2019-07-24 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16050,61,,A2,69-50 THURSBY AVENUE,,11692,1,0,1,2500,930,1915,1,A2,360000,2019-04-12 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16053,66,,A1,410 BEACH 72ND STREET,,11692,1,0,1,1973,750,1915,1,A1,0,2019-01-24 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16065,38,,A9,72-09 BURCHELL AVENUE,,11692,1,0,1,2375,1474,1960,1,A9,176000,2019-09-13 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16079,45,,A1,3-50 BEACH 75 STREET,,11692,1,0,1,4000,1398,1920,1,A1,0,2019-06-24 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16079,45,,A1,3-50 BEACH 75 STREET,,11692,1,0,1,4000,1398,1920,1,A1,300000,2019-11-20 00:00:00
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16081,100,,A1,332 BEACH 70TH ST,,11692,1,0,1,2760,1554,1920,1,A1,465000,2019-10-10 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15828,7,,B2,314 BEACH 39TH ST,,11691,2,0,2,1582,2068,2002,1,B2,0,2019-06-25 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15833,70,,B9,301 BEACH 42 ST,,11691,2,0,2,3655,1764,1960,1,B9,0,2019-05-23 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15838,3,,B2,316 BEACH 47 STREET,,11691,2,0,2,2805,2184,2004,1,B2,0,2019-03-11 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15838,5,,B2,318 BEACH 47 STREET,,11691,2,0,2,1997,2116,2004,1,B2,270000,2019-01-16 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15838,72,,B9,306 BEACH 47TH STREET,,11691,2,0,2,3804,2160,1960,1,B9,10,2019-06-13 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15839,40,,B2,357 BEACH 47 STREET,,11691,2,0,2,3804,2120,2003,1,B2,0,2019-11-27 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15850,3,,B2,41-13 ROCKAWAY BEACH BLVD,,11691,2,0,2,1890,2000,2006,1,B2,0,2019-08-22 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15897,134,,B2,57-21 ARVERNE BOULEVARD,,11692,2,0,2,1908,2000,2003,1,B2,0,2019-02-25 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15902,3,,B2,160 BEACH 60TH STREET,,11692,2,0,2,2850,2386,1960,1,B2,0,2019-04-03 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15902,143,,B1,165 BEACH 59TH STREET,,11692,2,0,2,3175,2376,2000,1,B1,0,2019-06-27 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15903,6,,B1,182 BEACH 61 STREET,,11692,2,0,2,4170,2052,2000,1,B1,543800,2019-03-18 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15904,37,,B2,167 BEACH 61ST STREET,,11692,2,0,2,4955,2750,1960,1,B2,0,2019-05-13 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,36,,B2,6210 OCEAN AVENUE S,,11692,2,0,2,4567,2664,2014,1,B2,0,2019-02-02 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,41,,B2,138 COMPASS PLACE,,11692,2,0,2,2176,3306,2014,1,B2,955000,2019-09-23 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,64,,B2,172 SEA GRASS LANE,,11692,2,0,2,2236,3018,2014,1,B2,850000,2019-10-17 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,69,,B2,188 SEA GRASS LANE,,11692,2,0,2,4430,2958,2014,1,B2,0,2019-05-01 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,107,,B2,176 WHITE SANDS WAY,,11692,2,0,2,4403,2664,2011,1,B2,0,2019-04-24 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,175,,B2,64-13 OCEAN AVENUE NORTH,,11692,2,0,2,2120,3018,2014,1,B2,935000,2019-01-25 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,217,,B2,154 BEACH 67 STREET,,11692,2,0,2,2258,2908,2011,1,B2,0,2019-04-16 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,221,,B2,66-13 OCEAN AVENUE NORTH,,11692,2,0,2,2375,2938,2013,1,B2,888000,2019-11-06 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,238,,B2,66-11 SURF AVENUE,,11692,2,0,2,3265,2258,2011,1,B2,0,2019-08-23 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,280,,B2,6513 SEASPRAY AVENUE,,11692,2,0,2,2246,3140,2012,1,B2,975000,2019-09-05 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,292,,B2,112 BEACH WAY,,11692,2,0,2,2334,2908,2011,1,B2,0,2019-05-22 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15910,50,,B2,65-03 BEACH CHANNEL DRIVE,,11692,2,0,2,3500,2024,1965,1,B2,0,2019-11-15 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15915,71,,B2,317 BEACH 67 STREET,,11692,2,0,2,3033,2156,1018,1,B2,0,2019-04-11 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15916,43,,B2,352 BEACH 69 STREET,,11692,2,0,2,6000,2926,1910,1,B2,635000,2019-11-05 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15952,46,,B2,431 BEACH 35TH STREET,,11691,2,0,2,6498,2068,2003,1,B2,680000,2019-01-14 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15952,52,,B2,417 BEACH 35TH,,11691,2,0,2,3450,2068,2003,1,B2,0,2019-02-11 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15952,53,,B2,4-15 BEACH 35 STREET,,11691,2,0,2,3450,2068,2003,1,B2,160000,2019-07-12 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15954,9,,B2,416 BEACH 38 STREET,,11691,2,0,2,3000,1728,1931,1,B2,376500,2019-12-20 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15954,12,,B2,422 BEACH 38 STREET,,11691,2,0,2,3000,1728,1920,1,B2,0,2019-08-14 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15965,9,,B2,412 BEACH 44 STREET,,11691,2,0,2,2602,1254,1899,1,B2,277500,2019-08-13 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15965,40,,B2,474 BEACH 44 STREET,,11691,2,0,2,2107,2244,2002,1,B2,705814,2019-05-23 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15965,97,,B9,441 BEACH 43 STREET,,11691,2,0,2,5012,660,1931,1,B9,274794,2019-04-03 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15965,107,,B9,425 BEACH 43RD STREET,,11691,2,0,2,3133,1200,1910,1,B9,479000,2019-06-03 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15965,143,,B2,484 BEACH 44TH STREET,,11691,2,0,2,2862,2288,2004,1,B2,640000,2019-01-17 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15972,13,,B9,432 BEACH 48TH STREET,,11691,2,0,2,2473,1869,1960,1,B9,640000,2019-01-17 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15972,52,,B9,423 BEACH 47 STREET,,11691,2,0,2,3604,1764,1960,1,B9,0,2019-03-20 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15973,39,,B2,407 BEACH 48TH STREET,,11691,2,0,2,1902,2120,2004,1,B2,405000,2019-02-26 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16005,30,,B2,62-07 DE COSTA,,11692,2,0,2,0,0,2017,1,B2,0,2019-05-13 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16008,32,,B2,62-17 BURCHELL ROAD,,11692,2,0,2,3054,2000,2004,1,B2,561632,2019-06-28 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16008,38,,B2,6227 BURCHELL ROAD,,11692,2,0,2,3054,2000,2003,1,B2,10,2019-05-08 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16023,18,,B2,630 BEACH 64TH STREET,,11692,2,0,2,3400,2068,1996,1,B2,0,2019-08-05 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16023,26,,B2,644 BEACH 64 STREET,,11692,2,0,2,4200,2068,1996,1,B2,615000,2019-12-13 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16023,32,,B2,6-37 BEACH 63 STREET,,11692,2,0,2,3400,2068,1996,1,B2,0,2019-06-22 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16024,25,,B2,6-44 BEACH 65 STREET,,11692,2,0,2,4200,2068,1994,1,B2,393750,2019-03-06 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16024,25,,B2,6-44 BEACH 65 STREET,,11692,2,0,2,4200,2068,1994,1,B2,406177,2019-06-27 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16024,25,,B2,6-44 BEACH 65 STREET,,11692,2,0,2,4200,2068,1994,1,B2,0,2019-08-08 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16025,21,,B1,65-05A BAYFIELD AVENUE,,11692,2,0,2,2800,2400,2003,1,B1,10000,2019-04-22 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16025,21,,B1,65-05A BAYFIELD AVENUE,,11692,2,0,2,2800,2400,2003,1,B1,659427,2019-09-25 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16025,28,,B1,65-02 DECOSTA AVENUE,,11692,2,0,2,4319,2400,2002,1,B1,679000,2019-09-05 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16027,6,,B3,616 BEACH 67 STREET,,11692,2,0,2,2800,2371,1940,1,B3,365000,2019-05-06 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16027,39,,B2,615 BEACH 66 STREET,,11692,2,0,2,3500,2150,2001,1,B2,451830,2019-06-05 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16027,44,,B2,603 BEACH 66 STREET,,11692,2,0,2,3950,2150,2001,1,B2,400000,2019-05-15 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16029,19,,B9,636 BEACH 69 STREET,,11692,2,0,2,2725,1848,1960,1,B9,520000,2019-09-23 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16029,52,,B9,6-39 BEACH 68 STREET,,11692,2,0,2,2750,1428,1960,1,B9,468000,2019-05-16 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16029,62,,B9,615 BEACH 68TH ST,,11692,2,0,2,3500,1932,1960,1,B9,520000,2019-02-12 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16029,62,,B9,6-15 BEACH 68 STREET,,11692,2,0,2,3500,1932,1960,1,B9,0,2019-10-05 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16029,64,,B3,6-11 BEACH 68 STREET,,11692,2,0,2,2750,2016,1960,1,B3,290000,2019-09-18 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16030,1,,B9,504 BEACH 64TH STREET,,11692,2,0,2,3900,1974,1960,1,B9,550000,2019-08-27 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16030,5,,B9,510 BEACH 64TH STREET,,11692,2,0,2,3450,1974,1960,1,B9,510000,2019-02-27 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16030,53,,B2,541 BEACH 63 STREET,,11692,2,0,2,3164,1978,2001,1,B2,660000,2019-03-07 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16031,42,,B9,551 BEACH 64TH STREET,,11692,2,0,2,2950,2250,1960,1,B9,0,2019-05-30 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16031,67,,B9,507 BEACH 64 STREET,,11692,2,0,2,2950,2250,1960,1,B9,0,2019-08-02 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16031,72,,B9,64-16 THURSBY AVENUE,,11692,2,0,2,2925,2160,1960,1,B9,625000,2019-04-18 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16033,25,,B2,550 BEACH 67 STREET,,11692,2,0,2,2000,1344,1920,1,B2,268000,2019-05-07 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16034,47,,B2,551 BEACH 67 STREET,,11692,2,0,2,3000,1890,2004,1,B2,532693,2019-04-24 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16037,44,,B9,4-59 BEACH 63RD STREET,,11692,2,0,2,2550,1932,1940,1,B9,363750,2019-06-28 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16037,53,,B9,4-37 BEACH 63RD STREET,,11692,2,0,2,2550,1932,1940,1,B9,643000,2019-11-13 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16042,46,,B1,4-53 BEACH 68 STREET,,11692,2,0,2,4000,3381,1920,1,B1,175000,2019-01-10 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16042,56,,B3,433 BEACH 68 ST,,11692,2,0,2,4000,2388,1920,1,B3,610000,2019-09-11 00:00:00
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16045,19,,B9,69-27 BAYFIELD AVENUE,,11692,2,0,2,3000,1512,1950,1,B9,387500,2019-10-09 00:00:00
