Borough,Neighborhood,Building Class Category,Tax Class At Present,Block,Lot,Ease-Ment,Building Class At Present,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3039,6, ,B1,440 EAST 185TH ST                        ,            ,10458,2,0,2,1500,3200,1997,1,B1,360000,2014-04-21 00:00:00
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3039,6, ,B1,440 EAST 185TH                           ,            ,10458,2,0,2,1500,3200,1997,1,B1,360000,2014-01-28 00:00:00
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3039,30, ,B1,469B EAST 184 STREET                     ,            ,10458,2,0,2,741,2845,2006,1,B1,1000,2014-09-08 00:00:00
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3039,117, ,B1,448 EAST 185 STREET                      ,            ,10458,2,0,2,1500,2400,1997,1,B1,385000,2014-12-12 00:00:00
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3039,130, ,B1,469A EAST 184TH STREET                   ,            ,10458,2,0,2,1016,1050,2006,1,B1,312000,2014-11-05 00:00:00
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3040,5, ,S2,4654-4656 PARK AVENUE                    ,            ,10458,2,1,3,5000,5881,1910,1,S2,370000,2014-04-24 00:00:00
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3041,7, ,S2,444 CYRUS PLACE                          ,            ,10458,2,1,3,2467,1900,1910,1,S2,0,2014-11-12 00:00:00
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3044,167, ,B1,2008 BATHGATE AVENUE                     ,            ,10457,2,0,2,2520,2340,1998,1,B1,0,2014-11-17 00:00:00
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3046,12, ,B9,2044 WASHINGTON AVENUE                   ,            ,10457,2,0,2,1625,1804,1899,1,B9,500,2014-09-08 00:00:00
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3050,65, ,B2,508 EAST 183 STREET                      ,            ,10458,2,0,2,1316,2816,1901,1,B2,165000,2014-08-13 00:00:00
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3050,85, ,B1,2241 BATHGATE AVENUE                     ,            ,10457,2,0,2,1562,3382,2004,1,B1,273000,2014-07-25 00:00:00
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3053,22, ,S2,511 EAST 183RD STREET                    ,            ,10458,2,1,3,2011,4280,1901,1,S2,360000,2014-12-08 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,2908,34, ,C0,1835 WASHINGTON AVENUE                   ,            ,10457,3,0,3,3800,3120,1910,1,C0,0,2014-01-13 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3030,168, ,C0,4509 PARK AVENUE                         ,            ,10457,3,0,3,3924,3900,1901,1,C0,0,2014-08-29 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3036,33, ,C0,2091 WASHINGTON AVE                      ,            ,10457,3,0,3,2022,3854,1899,1,C0,0,2014-11-06 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3037,130, ,C0,458 EAST 182ND STREET                    ,            ,10457,3,0,3,2000,3714,1899,1,C0,327600,2014-09-29 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3039,33, ,C0,465 EAST 184 STREET                      ,            ,10458,3,0,3,3325,3240,1925,1,C0,400000,2014-04-10 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3039,33, ,C0,465 EAST 184TH STREET                    ,            ,10458,3,0,3,3325,3240,1925,1,C0,0,2014-03-31 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3050,137, ,C0,2239 BATHGATE AVENUE                     ,            ,10457,3,0,3,1562,3168,1901,1,C0,360000,2014-10-27 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3050,137, ,C0,2239 BATHGATE AVENUE                     ,            ,10457,3,0,3,1562,3168,1901,1,C0,250000,2014-03-14 00:00:00
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3053,122, ,C0,508 EAST 184 STREET                      ,            ,10458,3,0,3,1269,3915,2005,1,C0,440000,2014-03-05 00:00:00
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3034,25, ,V3,452 EAST 178 ST                          ,            ,10457,0,0,0,2700,0,0,1,V3,160000,2014-03-18 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,2897,57, ,C2,420 EAST 173 STREET                      ,            ,10457,6,0,6,2000,3699,1910,2,C2,265000,2014-01-28 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3031,33, ,C1,2372 WEBSTER AVENUE                      ,            ,10457,8,0,8,3741,8580,1909,2,C1,0,2014-06-16 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3031,38, ,C1,2382 WEBSTER AVENUE                      ,            ,10457,8,0,8,3600,8580,1909,2,C1,0,2014-06-16 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3031,47, ,C1,416 EAST 187 STREET                      ,            ,10458,12,0,12,3577,8490,1909,2,C1,1100000,2014-07-17 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3032,2, ,C1,2406 WEBSTER AVENUE                      ,            ,10457,8,0,8,3383,8689,1909,2,C1,0,2014-06-16 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3037,56, ,C1,4462 PARK AVENUE                         ,            ,10457,13,0,13,3525,9630,1910,2,C1,850000,2014-05-22 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3039,3, ,C1,4578 PARK AVENUE                         ,            ,10458,16,0,16,3742,12075,1907,2,C1,0,2014-06-16 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,3039,66, ,C3,463 EAST 185TH STREET                    ,            ,10458,4,0,4,2500,3786,1910,2,C3,330000,2014-11-20 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3040,10, ,C1,452 E 187TH STREET                       ,            ,10458,27,0,27,5000,22000,1926,2,C1,0,2014-04-11 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3048,30, ,C1,546 EAST 182 STREET                      ,            ,10457,25,0,25,4271,21200,1913,2,C1,2800000,2014-12-22 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3050,102, ,C1,2254 BASSFORD AVENUE                     ,            ,10457,8,0,8,2727,8820,1910,2,C1,8500000,2014-11-25 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3051,24, ,C7,2280 BATHGATE AVENUE                     ,            ,10457,20,1,21,9464,16825,1911,2,C7,0,2014-11-25 00:00:00
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3053,64, ,C1,490 EAST 184 STREET                      ,            ,10458,15,0,15,3408,15375,1913,2,C1,1400000,2014-06-09 00:00:00
2,BATHGATE                 ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3031,7, ,D7,406 EAST 184 STREET                      ,            ,10458,23,1,24,4048,22080,1926,2,D7,2415,2014-06-30 00:00:00
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035,48, ,D4,"463 EAST 178TH STREET, 2B                ",            ,10457,0,0,0,0,0,1935,2,D4,10503,2014-08-20 00:00:00
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035,48, ,D4,"463 EAST 178TH STREET, 4C                ",            ,10457,0,0,0,0,0,1935,2,D4,20000,2014-12-31 00:00:00
2,BATHGATE                 ,14  RENTALS - 4-10 UNIT                     ,2B,3039,23, ,S5,2337 WASHINGTON AVE                      ,            ,10458,6,1,7,4032,4680,1931,2,S5,0,2014-07-28 00:00:00
2,BATHGATE                 ,14  RENTALS - 4-10 UNIT                     ,2B,3052,27, ,S9,2324 BATHGATE AVENUE                     ,            ,10458,4,3,7,2390,6000,1931,2,S9,0,2014-09-15 00:00:00
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3028,48, ,K2,4269 PARK AVENUE                         ,            ,10457,0,2,2,51278,42400,1930,4,K2,6937500,2014-01-15 00:00:00
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3034,55, ,K1,447 EAST TREMONT AVENUE                  ,            ,10457,0,1,1,2405,2375,1931,4,K1,0,2014-12-10 00:00:00
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3045,36, ,K4,4367 3 AVENUE                            ,            ,10457,0,3,3,16120,18900,1931,4,K4,1545000,2014-11-26 00:00:00
2,BATHGATE                 ,27  FACTORIES                               ,4,3027,38, ,F4,4231 PARK AVENUE                         ,            ,10457,0,1,1,3242,2500,1931,4,F4,0,2014-11-10 00:00:00
2,BATHGATE                 ,27  FACTORIES                               ,4,3027,39, ,F4,4229 PARK AVENUE                         ,            ,10457,0,1,1,3242,4517,1931,4,F4,1100000,2014-11-10 00:00:00
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3027,28, ,G7,420 EAST 178 STREET                      ,            ,10457,0,0,0,919,0,0,4,G7,40000,2014-07-29 00:00:00
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3028,1, ,G7,401 EAST 178 STREET                      ,            ,10457,0,0,0,3528,0,0,4,G7,0,2014-01-15 00:00:00
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3040,31, ,G9,463 EAST 186 STREET                      ,            ,10458,0,1,1,5000,800,1995,4,G9,0,2014-11-12 00:00:00
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3041,14, ,G7,458 CYRUS PLACE                          ,            ,10458,0,0,0,3750,0,0,4,G7,0,2014-11-12 00:00:00
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3053,71, ,G7,2324 WASHINGTON AVENUE                   ,            ,10458,0,0,0,2090,0,0,4,G7,190000,2014-05-13 00:00:00
2,BATHGATE                 ,30  WAREHOUSES                              ,4,3037,53, ,E9,4458 PARK AVENUE                         ,            ,10457,1,1,2,7050,8055,1931,4,E9,800000,2014-01-03 00:00:00
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3028,6, ,V1,1972 WEBSTER AVENUE                      ,            ,10457,0,0,0,1162,0,0,4,V1,2312500,2014-01-15 00:00:00
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3028,7, ,V1,1976 WEBSTER AVENUE                      ,            ,10457,0,0,0,1120,0,0,4,V1,0,2014-01-15 00:00:00
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3028,8, ,V1,1980 WEBSTER AVENUE                      ,            ,10457,0,0,0,1108,0,0,4,V1,0,2014-01-15 00:00:00
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3028,75, ,V1,1978 WEBSTER AVENUE                      ,            ,10457,0,0,0,1096,0,0,4,V1,0,2014-01-15 00:00:00
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3043,46, ,V1,1904 BATHGATE                            ,            ,10457,0,0,0,2115,0,0,4,V1,250000,2014-08-25 00:00:00
2,BATHGATE                 ,37  RELIGIOUS FACILITIES                    ,4,2904,20, ,M1,450 EAST 172 STREET                      ,            ,10457,0,1,1,3584,4200,1930,4,M1,505000,2014-03-31 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4707,62, ,A5,1114 EAST 213 STREET                     ,            ,10469,1,0,1,1914,1386,1950,1,A5,170000,2014-02-21 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4708,25, ,A5,1143 EAST 213 STREET                     ,            ,10469,1,0,1,2000,1140,1945,1,A5,290000,2014-07-17 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4709,49, ,A5,1138 EAST 215 STREET                     ,            ,10469,1,0,1,1710,1732,1945,1,A5,235000,2014-09-12 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4710,1, ,A5,1127 EAST 215 STREET                     ,            ,10469,1,0,1,2759,1998,1945,1,A5,370000,2014-10-08 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4710,1, ,A5,1127 EAST 215 STREET                     ,            ,10469,1,0,1,2759,1998,1945,1,A5,245000,2014-04-04 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4711,100, ,A5,1313 HICKS STREET                        ,            ,10469,1,0,1,1710,1701,1950,1,A5,0,2014-12-01 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4711,100, ,A5,1313 HICKS STREET                        ,            ,10469,1,0,1,1710,1701,1950,1,A5,185000,2014-12-01 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4715,56, ,A9,3840 LACONIA AVENUE                      ,            ,10469,1,0,1,2320,1690,1950,1,A9,0,2014-06-18 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4715,56, ,A9,3840 LACONIA AVENUE                      ,            ,10469,1,0,1,2320,1690,1950,1,A9,0,2014-05-16 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4719,51, ,A9,1429 HICKS STREET                        ,            ,10469,1,0,1,1710,2320,1960,1,A9,0,2014-09-20 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4723,8, ,A2,3473 MICKLE AVENUE                       ,            ,10469,1,0,1,2644,1024,1945,1,A2,10,2014-09-11 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4727,1, ,A5,3547 KINGSLAND AVENUE                    ,            ,10469,1,0,1,2925,1528,1960,1,A5,395000,2014-09-29 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4729,57, ,A5,3413 GUNTHER AVENUE                      ,            ,10469,1,0,1,2249,1714,1950,1,A5,375000,2014-02-03 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,66, ,A5,3344 BOUCK AVENUE                        ,            ,10469,1,0,1,1900,1681,1940,1,A5,232000,2014-11-21 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,112, ,A5,3276 BOUCK AVENUE                        ,            ,10469,1,0,1,1800,1782,1955,1,A5,215000,2014-11-25 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,112, ,A5,3276 BOUCK AVENUE                        ,            ,10469,1,0,1,1800,1782,1955,1,A5,457830,2014-05-05 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4735,44, ,A5,3326 WILSON AVENUE                       ,            ,10469,1,0,1,2550,1920,1930,1,A5,310000,2014-06-27 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4735,84, ,A5,3308 WILSON AVENUE                       ,            ,10469,1,0,1,2216,2430,1930,1,A5,253000,2014-05-30 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4737,31, ,A5,3319 FENTON AVENUE                       ,            ,10469,1,0,1,2388,2267,1945,1,A5,365000,2014-10-31 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4737,31, ,A5,3319 FENTON AVENUE                       ,            ,10469,1,0,1,2388,2267,1945,1,A5,220000,2014-02-18 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4737,38, ,A5,3305 FENTON AVENUE                       ,            ,10469,1,0,1,1900,1406,1945,1,A5,375000,2014-08-11 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4738,42, ,A5,3316 FENTON AVENUE                       ,            ,10469,1,0,1,2208,2214,1940,1,A5,305000,2014-12-29 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4738,45, ,A5,3324 FENTON AVENUE                       ,            ,10469,1,0,1,2208,1476,1940,1,A5,225000,2014-09-22 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4739,55, ,A5,3242 WILSON AVENUE                       ,            ,10469,1,0,1,2000,2220,1950,1,A5,0,2014-09-30 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4739,149, ,A5,3230 WILSON AVENUE                       ,            ,10469,1,0,1,2375,1440,1940,1,A5,0,2014-08-20 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4740,35, ,A5,3214 FISH AVE                            ,            ,10469,1,0,1,2500,1736,1935,1,A5,0,2014-12-23 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4740,37, ,A5,3218 FISH                                ,            ,10469,1,0,1,2500,1736,1935,1,A5,0,2014-04-17 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4740,49, ,A5,3240 FISH AVENUE                         ,            ,10469,1,0,1,2500,1736,1935,1,A5,310000,2014-03-14 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4742,12, ,A5,3243 CORSA AVENUE                        ,            ,10469,1,0,1,1800,1260,1950,1,A5,251000,2014-11-25 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4742,12, ,A5,3243 CORSA AVENUE                        ,            ,10469,1,0,1,1800,1260,1950,1,A5,404300,2014-03-31 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4744,20, ,A2,3321 MICKLE AVENUE                       ,            ,10469,1,0,1,2375,722,1930,1,A2,334400,2014-10-03 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4744,42, ,A5,3322 EASTCHESTER ROAD                    ,            ,10469,1,0,1,2277,1360,1960,1,A5,325000,2014-02-21 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4746,16, ,S1,3233 EASTCHESTER ROAD                    ,            ,10469,1,1,2,2650,1475,1955,1,S1,430540,2014-11-18 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4746,37, ,A5,3224 CORSA AVENUE                        ,            ,10469,1,0,1,1800,1260,1950,1,A5,0,2014-03-20 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4747,27, ,A9,3219 MICKLE AVENUE                       ,            ,10469,1,0,1,4750,1122,1955,1,A9,330000,2014-02-26 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4748,53, ,A5,3232 MICKLE AVE                          ,            ,10469,1,0,1,2161,1258,1965,1,A5,10,2014-04-11 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4749,45, ,A1,3310 KINGSLAND AVENUE                    ,            ,10469,1,0,1,3325,1452,1935,1,A1,0,2014-04-23 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4750,13, ,A5,3349 GUNTHER AVENUE                      ,            ,10469,1,0,1,1710,1539,1950,1,A5,0,2014-07-16 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4750,37, ,A5,3301 GUNTHER AVENUE                      ,            ,10469,1,0,1,2798,1539,1950,1,A5,325000,2014-01-28 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4751,48, ,A5,3312 GUNTHER                             ,            ,10469,1,0,1,1710,1188,1955,1,A5,0,2014-11-28 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4766,15, ,A1,3033 MICKLE AVENUE                       ,            ,10469,1,0,1,3127,1165,1935,1,A1,350000,2014-11-04 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4766,29, ,A1,1519 ADEE AVENUE                         ,            ,10469,1,0,1,2375,1224,1935,1,A1,379000,2014-11-24 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4766,29, ,A1,1519 ADEE AVENUE                         ,            ,10469,1,0,1,2375,1224,1935,1,A1,187500,2014-05-05 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4766,33, ,A1,1511 ADEE AVENUE                         ,            ,10469,1,0,1,2502,1530,1935,1,A1,250000,2014-04-14 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4766,58, ,S1,3052 EASTCHESTER ROAD                    ,            ,10469,1,1,2,5394,2395,1931,1,S1,430000,2014-01-17 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4769,46, ,A5,3128 TIEMANN AVENUE                      ,            ,10469,1,0,1,1710,1620,1960,1,A5,0,2014-06-26 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4774,16, ,A5,3037 WICKHAM AVENUE                      ,            ,10469,1,0,1,1710,1690,1950,1,A5,275000,2014-04-15 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4775,6, ,A1,1816 HAMMERSLEY AVE                      ,            ,10469,1,0,1,3745,1288,1930,1,A1,337000,2014-03-10 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4775,38, ,A5,3012 WICKHAM AVENUE                      ,            ,10469,1,0,1,1516,1384,1955,1,A5,0,2014-09-15 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4778,16, ,A2,3119 EDSON AVENUE                        ,            ,10469,1,0,1,3642,1268,1950,1,A2,0,2014-04-15 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4780,22, ,A5,3015 GRACE AVE                           ,            ,10469,1,0,1,2653,1575,1960,1,A5,350000,2014-09-05 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4781,11, ,A5,3063 EDSON AVENUE                        ,            ,10469,1,0,1,2362,1674,1955,1,A5,255000,2014-08-20 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4781,26, ,A5,3033 EDSON AVENUE                        ,            ,10469,1,0,1,1710,1674,1955,1,A5,0,2014-12-27 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4781,47, ,A5,3008 GRACE AVENUE                        ,            ,10469,1,0,1,1895,1920,1955,1,A5,292000,2014-03-04 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4784,5, ,A5,2953 KINGSLAND AVENUE                    ,            ,10469,1,0,1,2203,1534,1960,1,A5,435000,2014-07-31 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4784,5, ,A5,2953 KINGSLAND AVENUE                    ,            ,10469,1,0,1,2203,1534,1960,1,A5,245000,2014-04-01 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4784,23, ,A1,2927 KINGSLAND AVENUE                    ,            ,10469,1,0,1,3555,1676,1933,1,A1,0,2014-05-19 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4789,40, ,A2,2922 GUNTHER AVENUE                      ,            ,10469,1,0,1,2375,779,1910,1,A2,250000,2014-03-04 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4796,5, ,A2,2941 GRACE AVENUE                        ,            ,10469,1,0,1,2250,1000,1925,1,A2,339000,2014-08-21 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4803,10, ,A2,2751 WICKHAM AVENUE                      ,            ,10469,1,0,1,4750,1004,1930,1,A2,23000,2014-04-04 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4882,6, ,A5,3382 ELY AVENUE                          ,            ,10469,1,0,1,1900,1088,1901,1,A5,0,2014-03-11 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4882,7, ,A5,3384 ELY AVENUE                          ,            ,10469,1,0,1,1900,1088,1901,1,A5,280000,2014-06-09 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4886,30, ,A2,3421 EDSON AVENUE                        ,            ,10469,1,0,1,2375,500,1940,1,A2,289000,2014-10-28 00:00:00
