Borough,Neighborhood,Building Class Category,Tax Class At Present,Block,Lot,Ease-Ment,Building Class At Present,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,3053,7,,B2,2306 BASSFORD AVENUE,,10458,2,0,2,2085,3374,1901,1,B2,370000,2019-04-24 00:00:00
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,2918,5,,C0,1872 WASHINGTON AVE,,10457,3,0,3,1963,2970,1910,1,C0,495000,2019-04-17 00:00:00
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3029,28,,C0,2092 WEBSTER AVENUE,,10457,3,0,3,2122,3510,1899,1,C0,0,2019-09-04 00:00:00
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3031,145,,C0,412 EAST 187 STREET,,10458,3,0,3,1784,2302,2004,1,C0,0,2019-11-27 00:00:00
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3036,33,,C0,2091 WASHINGTON AVENUE,,10457,3,0,3,2022,3854,1899,1,C0,0,2019-12-28 00:00:00
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3037,98,,C0,2141 WASHINGTON AVENUE,,10457,3,0,3,2670,2974,1899,1,C0,549855,2019-12-24 00:00:00
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3037,107,,C0,459 EAST 181ST STREET,,10457,3,0,3,1095,2779,2006,1,C0,712400,2019-08-08 00:00:00
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3038,22,,C0,460 E 183RD ST,,10458,3,0,3,1485,1536,1910,1,C0,300000,2019-05-16 00:00:00
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3038,124,,C0,466 EAST 183 STREET,,10458,3,0,3,1204,2889,2004,1,C0,0,2019-06-24 00:00:00
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3038,124,,C0,466 EAST 183 STREET,,10458,3,0,3,1204,2889,2004,1,C0,0,2019-07-23 00:00:00
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3038,126,,C0,470 EAST 183,,10458,3,0,3,1278,2955,2004,1,C0,0,2019-06-19 00:00:00
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3038,126,,C0,470 EAST 183 STREET,,10458,3,0,3,1278,2955,2004,1,C0,0,2019-07-23 00:00:00
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3041,32,,C0,455 E 187TH STREET,,10458,3,0,3,2550,2529,1910,1,C0,0,2019-01-28 00:00:00
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3044,33,,C0,1985 BATHGATE AVENUE,,10457,3,0,3,2022,2904,2000,1,C0,709670,2019-08-12 00:00:00
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3046,47,,C0,2063 BATHGATE AVENUE,,10457,3,0,3,2422,2400,1901,1,C0,0,2019-10-17 00:00:00
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3048,2,,C0,2158 BATHGATE AVENUE,,10457,3,0,3,2633,1956,1901,1,C0,170000,2019-12-12 00:00:00
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3048,5,,C0,2164 BATHGATE AVENUE,,10457,3,0,3,2633,2524,1901,1,C0,10,2019-09-21 00:00:00
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3050,84,,C0,2243 BATHGATE AVENUE,,10457,3,0,3,1562,3168,1901,1,C0,570000,2019-11-26 00:00:00
2,BATHGATE,05 TAX CLASS 1 VACANT LAND,1B,3036,35,,V0,2087 WASHINGTON AVENUE,,10457,0,0,0,2099,0,,1,V0,0,2019-07-31 00:00:00
2,BATHGATE,05 TAX CLASS 1 VACANT LAND,1B,3050,88,,V0,2233 BATHGATE AVENUE,,10457,0,0,0,2336,0,,1,V0,450000,2019-09-06 00:00:00
2,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2A,2904,41,,C5,1583 WASHINGTON AVENUE,,10457,6,0,6,3567,1944,1899,2,C5,462615,2019-06-25 00:00:00
2,BATHGATE,10 COOPS - ELEVATOR APARTMENTS,2,3035,48,,D4,"463 EAST 178TH STREET, 1C",,10457,,,,,,1935,2,D4,58000,2019-07-18 00:00:00
2,BATHGATE,10 COOPS - ELEVATOR APARTMENTS,2,3035,48,,D4,"463 EAST 178 STREET, 6E",,10457,,,,,,1935,2,D4,50000,2019-03-05 00:00:00
2,BATHGATE,10 COOPS - ELEVATOR APARTMENTS,2,3044,40,,D4,"495 EAST 178TH STREET, 4H",,10457,,,,,,1941,2,D4,23000,2019-03-15 00:00:00
2,BATHGATE,14 RENTALS - 4-10 UNIT,2A,2912,25,,S4,3827 3RD AVENUE,,10457,4,1,5,2000,5940,2011,2,S4,1420000,2019-04-12 00:00:00
2,BATHGATE,14 RENTALS - 4-10 UNIT,2A,2912,26,,S4,3825 3RD AVENUE,,10457,4,1,5,2000,5940,2011,2,S4,1350000,2019-03-27 00:00:00
2,BATHGATE,14 RENTALS - 4-10 UNIT,2A,3048,51,,S4,4415 3 AVENUE,,10457,4,1,5,2500,6000,1967,2,S4,950000,2019-01-31 00:00:00
2,BATHGATE,22 STORE BUILDINGS,4,3028,17,,K1,2008 WEBSTER AVENUE,,10457,0,1,1,9111,3035,1974,4,K1,900000,2019-08-23 00:00:00
2,BATHGATE,22 STORE BUILDINGS,4,3039,21,,K1,2345 WASHINGTON AVENUE,,10458,0,1,1,4239,4239,1931,4,K1,1500000,2019-01-10 00:00:00
2,BATHGATE,22 STORE BUILDINGS,4,3045,34,,K1,510 EAST 180 STREET,,10457,0,7,7,4909,4800,1931,4,K1,2000000,2019-10-11 00:00:00
2,BATHGATE,22 STORE BUILDINGS,4,3051,49,,K1,4477 THIRD AVENUE,,10457,0,1,1,7250,7250,1931,4,K1,3900000,2019-01-18 00:00:00
2,BATHGATE,22 STORE BUILDINGS,4,3052,11,,K1,4551 3 AVENUE,,10458,0,4,4,5483,2680,1924,4,K1,19900000,2019-11-13 00:00:00
2,BATHGATE,27 FACTORIES,4,2904,10,,F5,3876 PARK AVENUE,,10457,0,1,1,7530,17955,1931,4,F5,860000,2019-05-08 00:00:00
2,BATHGATE,27 FACTORIES,4,3029,37,,F5,420 EAST 180 STREET,,10457,0,1,1,1578,4731,1997,4,F5,250000,2019-06-20 00:00:00
2,BATHGATE,29 COMMERCIAL GARAGES,4,2899,1,,G1,1732 WEBSTER AVENUE,,10457,0,2,2,5100,8804,1930,4,G1,2878500,2019-11-18 00:00:00
2,BATHGATE,29 COMMERCIAL GARAGES,4,3029,26,,G2,2090 WEBSTER AVENUE,,10457,0,1,1,4360,1200,1996,4,G2,0,2019-09-04 00:00:00
2,BATHGATE,29 COMMERCIAL GARAGES,4,3029,62,,G7,423-425 EAST 179TH STREET,,10457,0,0,0,2050,0,,4,G7,750000,2019-04-17 00:00:00
2,BATHGATE,29 COMMERCIAL GARAGES,4,3030,48,,G2,2180 WEBSTER,,10457,0,3,3,17190,17190,1931,4,G2,3950000,2019-07-23 00:00:00
2,BATHGATE,29 COMMERCIAL GARAGES,4,3037,5,,G7,4390 PARK AVENUE,,10457,0,0,0,2275,0,,4,G7,200000,2019-07-25 00:00:00
2,BATHGATE,29 COMMERCIAL GARAGES,4,3041,14,,G7,458 CYRUS PLACE,,10458,0,0,0,3750,0,,4,G7,825000,2019-07-16 00:00:00
2,BATHGATE,30 WAREHOUSES,4,2899,34,,E1,407 EAST 174 STREET,,10457,0,1,1,3439,3320,1955,4,E1,880000,2019-03-12 00:00:00
2,BATHGATE,30 WAREHOUSES,4,2899,34,,E1,407 EAST 174 STREET,,10457,0,1,1,3439,3320,1955,4,E1,0,2019-07-31 00:00:00
2,BATHGATE,30 WAREHOUSES,4,3040,31,,E2,463 EAST 186TH STREET,,10458,0,1,1,5000,1500,1995,4,E2,915000,2019-06-12 00:00:00
2,BATHGATE,31 COMMERCIAL VACANT LAND,4,3041,38,,V1,4697 3 AVENUE,,10458,0,0,0,9541,0,,4,V1,1,2019-12-11 00:00:00
2,BATHGATE,32 HOSPITAL AND HEALTH FACILITIES,4,2923,27,,I5,4137 3 AVENUE,,10457,0,3,3,5515,9350,1931,4,I5,2580000,2019-09-16 00:00:00
2,BATHGATE,36 OUTDOOR RECREATIONAL FACILITIES,4,2923,30,,Q9,4135 3 AVENUE,,10457,0,0,0,2584,0,,4,Q9,2580000,2019-09-16 00:00:00
2,BATHGATE,37 RELIGIOUS FACILITIES,4,2907,6,,M1,4044 PARK AVENUE,,10457,0,1,1,7500,12500,1925,4,M1,1301210,2019-07-29 00:00:00
2,BATHGATE,43 CONDO OFFICE BUILDINGS,4,3048,1001,,RB,"4439 THIRD AVENUE, COMM",COMM,10457,0,1,1,0,0,2016,4,RB,0,2019-11-25 00:00:00
2,BATHGATE,43 CONDO OFFICE BUILDINGS,4,3051,1001,,RB,"4511 THIRD AVENUE, COMM",COMM,10457,0,1,1,0,0,2017,4,RB,0,2019-11-25 00:00:00
2,BATHGATE,43 CONDO OFFICE BUILDINGS,4,3051,1003,,RB,"4511 THIRD AVENUE, CF-2",CF-2,10457,0,1,1,0,0,2017,4,RB,0,2019-11-25 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4707,23,,A5,1135 EAST 212 STREET,,10469,1,0,1,1935,1760,1945,1,A5,2500,2019-12-20 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4708,27,,A5,1137 EAST 213 STREET,,10469,1,0,1,2233,1637,1945,1,A5,300000,2019-10-16 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4708,36,,A2,1109 EAST 213,,10469,1,0,1,2500,2232,1920,1,A2,0,2019-12-30 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4709,31,,A5,1113 EAST 214 STREET,,10469,1,0,1,1710,1890,1945,1,A5,339964,2019-09-27 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4709,34,,A5,1107 EAST 214 STREET,,10469,1,0,1,1710,1732,1945,1,A5,0,2019-09-24 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4709,152,,A5,1158 EAST 215 STREET,,10469,1,0,1,1710,1732,1945,1,A5,0,2019-04-17 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4714,32,,A1,1409 OAKLEY STREET,,10469,1,0,1,2375,1395,1935,1,A1,325000,2019-05-03 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4715,3,,A9,1454 STICKNEY PLACE,,10469,1,0,1,1890,1690,1950,1,A9,460000,2019-09-04 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4715,53,,A9,3834 LACONIA AVENUE,,10469,1,0,1,1795,1690,1950,1,A9,500000,2019-02-01 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4715,65,,A9,1126 EAST 221 STREET,,10469,1,0,1,1746,1690,1950,1,A9,0,2019-02-11 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4716,59,,A9,1103 E. 221ST STREET,,10469,1,0,1,1432,1648,1950,1,A9,465000,2019-01-09 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4722,6,,A1,3525 EASTCHESTER RD,,10469,1,0,1,2735,1530,1915,1,A1,0,2019-04-23 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4723,5,,A2,3479 MICKLE AVENUE,,10469,1,0,1,1918,1024,1945,1,A2,404250,2019-03-29 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4725,22,,A2,1483 HICKS STREET,,10469,1,0,1,2375,1764,1915,1,A2,498200,2019-12-06 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4725,22,,A2,1483 HICKS STREET,,10469,1,0,1,2375,1764,1915,1,A2,328410,2019-03-22 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4725,47,,A9,1449 HICKS STREET,,10469,1,0,1,2090,1690,1945,1,A9,0,2019-01-11 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4730,10,,A1,1320 EAST 222 STREET,,10469,1,0,1,1938,1974,1901,1,A1,1000,2019-10-04 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4733,10,,A5,3349 BOUCK AVENUE,,10469,1,0,1,1900,1254,1940,1,A5,0,2019-02-08 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4733,10,,A5,3349 BOUCK AVENUE,,10469,1,0,1,1900,1254,1940,1,A5,0,2019-04-08 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4733,10,,A5,3349 BOUCK AVENUE,,10469,1,0,1,1900,1254,1940,1,A5,425000,2019-09-09 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4733,17,,A5,3335 BOUCK AVE,,10469,1,0,1,1900,1254,1940,1,A5,475000,2019-01-31 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4733,87,,A5,3327 BOUCK AVENUE,,10469,1,0,1,1900,1254,1940,1,A5,0,2019-01-23 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734,29,,A5,3329 WILSON AVENUE,,10469,1,0,1,2450,1795,1940,1,A5,0,2019-05-11 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734,33,,A5,3317 WILSON AVENUE,,10469,1,0,1,2254,2430,1930,1,A5,0,2019-01-23 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734,35,,A5,3313 WILSON AVE,,10469,1,0,1,2258,2430,1930,1,A5,0,2019-05-30 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734,50,,A5,3314 BOUCK AVENUE,,10469,1,0,1,1900,1567,1940,1,A5,315000,2019-12-27 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734,81,,A5,1294 GIVAN AVENUE,,10469,1,0,1,1739,1280,1955,1,A5,270750,2019-07-19 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734,176,,A5,1284 GIVAN AVENUE,,10469,1,0,1,1899,1280,1955,1,A5,453200,2019-08-15 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734,191,,A5,3215 WILSON AVENUE,,10469,1,0,1,2024,1960,1940,1,A5,0,2019-09-17 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4735,48,,A5,3334 WILSON AVE,,10469,1,0,1,1900,1681,1930,1,A5,10,2019-04-10 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4735,57,,A5,3352 WILSON AVENUE,,10469,1,0,1,1900,1681,1930,1,A5,365040,2019-07-24 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4735,86,,A5,3318 WILSON AVENUE,,10469,1,0,1,2217,1620,1930,1,A5,465000,2019-01-04 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4736,41,,A5,3306 FISH AVENUE,,10469,1,0,1,1900,1795,1935,1,A5,0,2019-07-21 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4736,41,,A5,3306 FISH AVENUE,,10469,1,0,1,1900,1795,1935,1,A5,324480,2019-07-09 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4736,64,,A5,3356 FISH AVENUE,,10469,1,0,1,1775,1585,1935,1,A5,510000,2019-12-27 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4736,64,,A5,33-56 FISH AVENUE,,10469,1,0,1,1775,1585,1935,1,A5,345163,2019-02-06 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4737,26,,A5,3329 FENTON AVENUE,,10469,1,0,1,1900,1406,1945,1,A5,0,2019-07-12 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4737,30,,A5,3321 FENTON AVENUE,,10469,1,0,1,2367,1330,1945,1,A5,548000,2019-12-05 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4739,20,,A5,3221 FISH AVENUE,,10469,1,0,1,2500,1748,1930,1,A5,550000,2019-09-12 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4740,40,,A5,3224 FISH AVENUE,,10469,1,0,1,2500,1736,1935,1,A5,515000,2019-07-31 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4741,27,,A5,3211 FENTON AVENUE,,10469,1,0,1,2050,1408,1920,1,A5,335000,2019-04-11 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4742,13,,A5,3241 CORSA AVENUE,,10469,1,0,1,1800,1260,1950,1,A5,0,2019-01-25 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4742,17,,A5,3233 CORSA AVE,,10469,1,0,1,1800,1260,1950,1,A5,0,2019-08-20 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4743,31,,A5,3303 EASTCHESTER ROAD,,10469,1,0,1,1800,1782,1950,1,A5,500000,2019-11-13 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4743,127,,A5,3315 EASTCHESTER RD,,10469,1,0,1,1800,1633,1950,1,A5,10,2019-09-17 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4744,10,,A5,3339 MICKLE AVENUE,,10469,1,0,1,1520,1440,1940,1,A5,450000,2019-09-06 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4745,21,,A1,3319 KINGSLAND AVENUE,,10469,1,0,1,5059,1320,1930,1,A1,430000,2019-02-08 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4745,23,,A1,3315 KINGSLAND AVENUE,,10469,1,0,1,3159,1320,1930,1,A1,450000,2019-10-18 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4745,39,,A1,3310 MICKLE AVENUE,,10469,1,0,1,2375,1088,1920,1,A1,115000,2019-10-20 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4747,56,,A9,3236 EASTCHESTER ROAD,,10469,1,0,1,2150,1631,1965,1,A9,499550,2019-05-30 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4749,35,,A5,3303 TIEMANN,,10469,1,0,1,1710,1188,1955,1,A5,457500,2019-01-15 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750,11,,A5,3353 GUNTHER AVENUE,,10469,1,0,1,1710,1539,1950,1,A5,485000,2019-07-17 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750,24,,A5,3327 GUNTHER AVENUE,,10469,1,0,1,1710,1539,1950,1,A5,62891,2019-11-19 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750,31,,A5,3313 GUNTHER AVENUE,,10469,1,0,1,1710,1539,1950,1,A5,520000,2019-08-20 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750,42,,A5,3306 TIEMANN AVENUE,,10469,1,0,1,1710,1890,1950,1,A5,460000,2019-08-13 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750,66,,A5,3354 TIEMANN AVENUE,,10469,1,0,1,1710,1539,1950,1,A5,323000,2019-05-03 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4751,49,,A5,3314 GUNTHER AVENUE,,10469,1,0,1,1734,1188,1955,1,A5,0,2019-01-11 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4751,52,,A2,3324 GUNTHER,,10469,1,0,1,2090,948,1960,1,A2,1,2019-06-29 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4751,54,,A2,3328 GUNTHER AVENUE,,10469,1,0,1,2090,948,1960,1,A2,265000,2019-05-13 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4751,54,,A2,3328 GUNTHER AVENUE,,10469,1,0,1,2090,948,1960,1,A2,499000,2019-07-25 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4751,62,,A2,3346 GUNTHER AVENUE,,10469,1,0,1,2090,948,1960,1,A2,0,2019-10-24 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4751,64,,A2,3350 GUNTHER AVENUE,,10469,1,0,1,2090,948,1960,1,A2,300000,2019-08-27 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4759,31,,S1,3127 SEYMOUR AVENUE,,10469,1,1,2,2272,3468,1920,1,S1,406282,2019-01-31 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4765,64,,A5,3148 KINGSLAND AVENUE,,10469,1,0,1,1710,1116,1955,1,A5,0,2019-07-27 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4767,8,,A1,1620 HAMMERSLEY AVENUE,,10469,1,0,1,4000,1750,1945,1,A1,599000,2019-03-08 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4769,41,,A5,3116 TIEMANN AVENUE,,10469,1,0,1,1710,1080,1960,1,A5,510000,2019-03-05 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4769,52,,A5,3140 TIEMANN AVENUE,,10469,1,0,1,1963,1890,1960,1,A5,434000,2019-05-31 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4774,3,,A2,1754 HAMMERSLEY AVE,,10469,1,0,1,3745,960,1920,1,A2,0,2019-10-03 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4774,18,,A5,3033 WICKHAM AVENUE,,10469,1,0,1,1710,1690,1950,1,A5,0,2019-08-13 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4774,24,,A5,3017 WICKHAM AVENUE,,10469,1,0,1,1710,1690,1950,1,A5,0,2019-06-05 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4774,29,,A1,3005 WICKHAM AVENUE,,10469,1,0,1,1710,1690,1950,1,A1,400000,2019-10-16 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4778,48,,A5,3134 GRACE AVENUE,,10469,1,0,1,1710,1690,1960,1,A5,3400,2019-08-02 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,3,,A5,3061 GRACE AVENUE,,10469,1,0,1,2653,1362,1960,1,A5,360000,2019-12-11 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,20,,A5,3019 GRACE AVENUE,,10469,1,0,1,2653,1362,1960,1,A5,465000,2019-05-30 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,35,,A5,3002 ELY AVENUE,,10469,1,0,1,3056,1611,1960,1,A5,545000,2019-11-20 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,48,,A5,3024 ELY AVENUE,,10469,1,0,1,2651,1368,1960,1,A5,465000,2019-12-03 00:00:00
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,57,,A5,3040 ELY AVENUE,,10469,1,0,1,2651,1386,1960,1,A5,0,2019-05-29 00:00:00
