Borough,Neighborhood,Building Class Category,Tax Class As Of Final Roll 18/1,Block,Lot,Ease-Ment,Building Class As Of Final Roll 18/1,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6279,168, ,A1,158 NORTH RAILROAD ST                    ,            ,10312,1,0,1,6000,2138,1975,1,A1,0,2013-11-18 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6279,174, ,A1,134 ALBEE AVENUE                         ,            ,10312,1,0,1,5100,2093,1975,1,A1,558500,2013-07-30 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6280,35, ,A2,157 NORTH RAILROAD ST                    ,            ,10312,1,0,1,4080,1596,1955,1,A2,481500,2013-12-18 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6280,35, ,A2,157 NORTH RAILROAD ST                    ,            ,10312,1,0,1,4080,1596,1955,1,A2,0,2013-01-16 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6280,64, ,A1,15 IDA COURT                             ,            ,10312,1,0,1,4050,1995,1973,1,A1,520000,2013-10-07 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6283,31, ,A1,337 IONIA AVENUE                         ,            ,10312,1,0,1,5700,2420,1985,1,A1,0,2013-08-20 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6297,61, ,A2,491 IONIA AVENUE                         ,            ,10312,1,0,1,4000,1968,1970,1,A2,0,2013-07-23 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6299,31, ,A1,162 HEENAN AVENUE                        ,            ,10312,1,0,1,4000,3025,1999,1,A1,630000,2013-07-01 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6299,42, ,A1,77 RAMONA AVENUE                         ,            ,10312,1,0,1,4000,2669,1974,1,A1,715000,2013-02-15 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6303,4, ,A1,394 STAFFORD AVENUE                      ,            ,10312,1,0,1,12000,2520,1980,1,A1,0,2013-04-30 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6361,3, ,A1,247 KINGHORN STREET                      ,            ,10312,1,0,1,7000,4550,1987,1,A1,745000,2013-12-23 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6363,18, ,A1,310 SHIRLEY AVENUE                       ,            ,10312,1,0,1,4000,3060,2003,1,A1,735000,2013-11-07 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6371,70, ,A1,155 WEAVER STREET                        ,            ,10312,1,0,1,8000,3064,1970,1,A1,755000,2013-12-23 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6373,38, ,S1,4840 AMBOY ROAD                          ,            ,10312,1,1,2,15000,2000,1980,1,S1,0,2013-09-18 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6373,145, ,A2,1 WINSLOW PLACE                          ,            ,10312,1,0,1,17292,925,1900,1,A2,0,2013-09-18 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6377,27, ,A1,122 EYLANDT STREET                       ,            ,10312,1,0,1,8000,3040,1987,1,A1,875000,2013-01-18 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6382,69, ,A1,145 TALLMAN STREET                       ,            ,10312,1,0,1,8000,2800,1983,1,A1,672000,2013-07-10 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6396,27, ,A1,105 ALLEN PLACE                          ,            ,10312,1,0,1,2000,924,1935,1,A1,180000,2013-11-07 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6399,12, ,A2,86 ALLEN PLACE                           ,            ,10312,1,0,1,5600,1104,1930,1,A2,220000,2013-02-27 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6400,10, ,A2,432 LIPSETT AVENUE                       ,            ,10312,1,0,1,13416,832,1940,1,A2,270000,2013-11-26 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6401,31, ,A1,15 ALLEN PLACE                           ,            ,10312,1,0,1,8000,2560,1950,1,A1,740000,2013-09-24 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6401,49, ,A1,596 BARCLAY AVENUE                       ,            ,10312,1,0,1,4003,2900,1996,1,A1,580000,2013-12-12 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6403,22, ,A1,373 KINGHORN STREET                      ,            ,10312,1,0,1,4000,2160,1935,1,A1,0,2013-10-30 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6406,37, ,A1,290 NOEL STREET                          ,            ,10312,1,0,1,8374,3686,1986,1,A1,945000,2013-11-15 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6424,29, ,A1,262 BARCLAY AVENUE                       ,            ,10312,1,0,1,6000,2100,1975,1,A1,0,2013-09-24 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6460,7, ,A1,28 ALLEGRO STREET                        ,            ,10312,1,0,1,4980,3316,1998,1,A1,0,2013-02-28 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6469,105, ,A2,94 POILLON AVENUE                        ,            ,10312,1,0,1,13747,1280,1960,1,A2,490000,2013-05-31 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6474,26, ,A1,27 PHILIP AVENUE                         ,            ,10312,1,0,1,4000,3528,1994,1,A1,700000,2013-09-17 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6475,521, ,A5,353 ARBUTUS AVENUE                       ,            ,10312,1,0,1,2285,1922,2011,1,A5,469000,2013-01-24 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6475,523, ,A5,349 ARBUTUS AVENUE                       ,            ,10312,1,0,1,1547,1939,2011,1,A5,436020,2013-10-09 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6475,524, ,A5,347 ARBUTUS AVENUE                       ,            ,10312,1,0,1,1546,1939,2011,1,A5,461370,2013-08-20 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6475,526, ,A5,345 ARBUTUS AVENUE                       ,            ,10312,1,0,1,1540,1939,2011,1,A5,433485,2013-12-13 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6475,531, ,A5,5196 HYLAN BOULEVARD                     ,            ,10312,1,0,1,1722,2646,2011,1,A5,440684,2013-11-13 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6517,41, ,A3,40 ARBUTUS WAY                           ,            ,10312,1,0,1,17275,4821,1986,1,A9,845000,2013-06-18 00:00:00
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6517,43, ,A1,50 ARBUTUS WAY                           ,            ,10312,1,0,1,17400,4860,1985,1,A1,1150000,2013-08-06 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,5407,15, ,B2,96 ELMBANK STREET                        ,            ,10312,2,0,2,5000,3600,2001,1,B2,698000,2013-05-09 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,5425,9, ,B2,4678 HYLAN BOULEVARD                     ,            ,10312,2,0,2,5742,1906,1982,1,B2,0,2013-11-07 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6205,129, ,B2,10 MAY PLACE                             ,            ,10312,2,0,2,6400,2850,1985,1,B2,680000,2013-07-18 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6209,4, ,B2,180 SNEDEN AVENUE                        ,            ,10312,2,0,2,2600,2092,2005,1,B2,0,2013-07-26 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6209,17, ,B2,208 SNEDEN AVENUE                        ,            ,10312,2,0,2,1950,2092,2006,1,B2,159000,2013-08-14 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6209,81, ,B9,165 MOSELY AVENUE                        ,            ,10312,2,0,2,3250,2008,1986,1,B9,0,2013-07-02 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6212,16, ,B2,68 JEANNETTE AVENUE                      ,            ,10312,2,0,2,4000,2400,2007,1,B2,0,2013-07-21 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6212,81, ,B2,1076 ARDEN AVENUE                        ,            ,10312,2,0,2,4200,2807,2012,1,B2,672045,2013-10-02 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6215,12, ,B2,165 BARCLAY AVENUE                       ,            ,10312,2,0,2,4000,2870,2012,1,B2,743322,2013-07-30 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6221,140, ,B9,14 RALPH AVENUE                          ,            ,10312,2,0,2,2400,2230,2004,1,B9,487500,2013-06-11 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6227,67, ,B2,936 CARLTON BOULEVARD                    ,            ,10312,2,0,2,4000,3140,2004,1,B2,700000,2013-07-24 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6229,50, ,B2,135 EDGEGROVE AVENUE                     ,            ,10312,2,0,2,8000,4910,2002,1,B2,0,2013-10-25 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6233,39, ,B2,184 RENSSELAER AVENUE                    ,            ,10312,2,0,2,4000,3100,1996,1,B2,705000,2013-08-26 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6234,28, ,B2,206 SHELDON AVENUE                       ,            ,10312,2,0,2,4000,2560,1998,1,B2,0,2013-09-05 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6234,66, ,B2,205 RENSSELAER AVENUE                    ,            ,10312,2,0,2,4000,3100,1998,1,B2,635000,2013-12-11 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6239,34, ,B2,652 WOODROW ROAD                         ,            ,10312,2,0,2,6200,2604,1980,1,B2,200000,2013-07-23 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6240,75, ,B2,7 ROGERS PL                              ,            ,10312,2,0,2,58154,2800,2005,1,B2,0,2013-03-13 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6242,6, ,B2,14 MOSELY AVENUE                         ,            ,10312,2,0,2,5500,3480,1995,1,B2,10,2013-04-18 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6242,14, ,B2,26 MOSELY AVENUE                         ,            ,10312,2,0,2,5500,3100,1991,1,B2,695000,2013-12-20 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6249,606, ,B2,82 BENNETT AVENUE                        ,            ,10312,2,0,2,3911,2292,2011,1,B2,0,2013-05-01 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6249,642, ,B2,31 TENAFLY PLACE                         ,            ,10312,2,0,2,4583,3681,2007,1,B2,765000,2013-01-31 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6251,70, ,B2,89 BENNETT AVENUE                        ,            ,10312,2,0,2,5168,2000,1970,1,B2,635000,2013-12-20 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6254,131, ,B2,137 SOUTH RAILROAD ST                    ,            ,10312,2,0,2,3950,2050,2002,1,B2,655000,2013-12-27 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6259,18, ,B2,236 DETROIT AVENUE                       ,            ,10312,2,0,2,8000,2056,1982,1,B2,525000,2013-03-01 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6260,39, ,B2,136 JEFFERSON BOULEVARD                  ,            ,10312,2,0,2,7550,2688,1975,1,B2,560000,2013-06-25 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6260,50, ,B2,221 EDGEGROVE AVENUE                     ,            ,10312,2,0,2,4000,3200,2013,1,B2,744340,2013-10-21 00:00:00
