Borough,Neighborhood,Building Class Category,Tax Class At Present,Block,Lot,Ease-Ment,Building Class At Present,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6357,14,,B1,8645 14TH AVENUE,,11228,2,0,2,2320,2160,1930,1,B1,637500,2019-03-27 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6357,14,,B1,8645 14TH AVENUE,,11228,2,0,2,2320,2160,1930,1,B1,0,2019-01-07 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6357,18,,B1,8637 14TH AVENUE,,11228,2,0,2,2320,2160,1930,1,B1,0,2019-11-20 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6357,20,,B1,8631 14TH AVENUE,,11228,2,0,2,2320,2160,1930,1,B1,0,2019-06-14 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6357,21,,B1,8629 14TH AVENUE,,11228,2,0,2,2320,2160,1930,1,B1,0,2019-03-19 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6358,5,,B1,71 BAY 7TH STREET,,11228,2,0,2,2320,2160,1930,1,B1,0,2019-05-31 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6358,18,,B1,35 BAY 7TH STREET,,11228,2,0,2,2320,2160,1930,1,B1,0,2019-10-07 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6359,1,,B1,83 BAY 8TH STREET,,11228,2,0,2,1933,2720,1930,1,B1,0,2019-06-21 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6359,7,,B1,69 BAY 8TH STREET,,11228,2,0,2,2320,2160,1930,1,B1,0,2019-07-24 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6359,66,,B1,8672 15TH AVENUE,,11228,2,0,2,2320,2160,1930,1,B1,0,2019-05-02 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6360,7,,B2,1507 BENSON AVENUE,,11228,2,0,2,2142,2040,1930,1,B2,1200000,2019-06-05 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6360,60,,B3,42 BAY 10TH STREET,,11228,2,0,2,1547,1428,1930,1,B3,0,2019-08-30 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6361,4,,B1,1539 BENSON AVENUE,,11228,2,0,2,2500,2090,1930,1,B1,1280000,2019-11-20 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6363,56,,B2,30 BAY 13TH STREET,,11214,2,0,2,2167,1944,1920,1,B2,0,2019-05-29 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6364,24,,B1,41 BAY 13TH STREET,,11214,2,0,2,2167,1960,1899,1,B1,0,2019-02-01 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6364,29,,B1,29 BAY 13TH,,11214,2,0,2,2167,2922,1960,1,B1,1380000,2019-01-28 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6364,31,,B1,25 BAY 13TH STREET,,11214,2,0,2,3250,3206,1960,1,B1,1738000,2019-06-28 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6365,8,,B1,1659 BENSON AVENUE,,11214,2,0,2,1800,2048,1910,1,B1,0,2019-06-21 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6366,17,,B3,8657 17TH AVENUE,,11214,2,0,2,1869,1748,1920,1,B3,990000,2019-11-21 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6368,49,,S2,8646 18TH AVENUE,,11214,2,1,3,2199,2800,1931,1,S2,0,2019-07-24 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6369,87,,B1,88 BAY 19TH STREET,,11214,2,0,2,1904,1456,1935,1,B1,0,2019-04-15 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6370,13,,B2,97 BAY 19TH STREET,,11214,2,0,2,1247,1440,1925,1,B2,700000,2019-01-08 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6371,70,,B3,8646 19TH AVENUE,,11214,2,0,2,2417,3380,1930,1,B3,1060000,2019-09-10 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6372,7,,S2,8705 19TH AVENUE,,11214,2,1,3,1540,3940,1919,1,S2,1780000,2019-12-05 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6374,11,,B1,95 BAY 23RD STREET,,11214,2,0,2,2825,2909,1960,1,B1,1420000,2019-12-09 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6378,15,,B9,8667 21ST AVENUE,,11214,2,0,2,1933,2100,1960,1,B9,0,2019-03-08 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6392,56,,B1,120 BAY 8TH STREET,,11228,2,0,2,2296,2160,1930,1,B1,1665000,2019-06-12 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393,44,,B1,8688 15TH AVENUE,,11228,2,0,2,2296,2160,1940,1,B1,0,2019-06-03 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393,56,,B1,8724 15TH AVENUE,,11228,2,0,2,2296,2160,1940,1,B1,1320000,2019-06-13 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393,73,,B1,8756 15TH AVENUE,,11228,2,0,2,1933,2347,1940,1,B1,0,2019-02-08 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6394,25,,B1,8723 15TH AVENUE,,11228,2,0,2,2336,2160,1940,1,B1,0,2019-07-15 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6395,32,,B3,107 BAY 10TH STREET,,11228,2,0,2,1933,1496,1925,1,B3,820000,2019-07-29 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6396,62,,B9,8732 16TH AVENUE,,11214,2,0,2,1933,2160,1960,1,B9,1298000,2019-12-18 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6398,3,,S2,1643 BATH AVENUE,,11214,2,1,3,4167,4000,1926,1,S2,0,2019-08-08 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6398,44,,B1,92 BAY 14TH STREET,,11214,2,0,2,1767,1888,1930,1,B1,0,2019-08-23 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6398,44,,B1,92 BAY 14TH STREET,,11214,2,0,2,1767,1888,1930,1,B1,200000,2019-05-28 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6398,53,,B1,120 BAY 14TH STREET,,11214,2,0,2,2167,3432,1925,1,B1,0,2019-12-16 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6398,133,,B1,103 BAY 13TH STREET,,11214,2,0,2,2167,2953,1960,1,B1,1300000,2019-04-18 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6401,39,,B2,128 BAY 17TH STREET,,11214,2,0,2,4833,2856,1925,1,B2,0,2019-12-30 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6413,61,,C0,130 BAY 29TH STREET,,11214,3,0,3,3384,4221,2019,1,B3,1950000,2019-06-07 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6424,61,,B2,210 BAY 7TH STREET,,11228,2,0,2,3867,2194,1930,1,B2,1710000,2019-10-03 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6426,69,,B2,8834 15TH AVENUE,,11228,2,0,2,3867,3992,2009,1,B2,0,2019-12-12 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6426,69,,B2,8834 15TH AVENUE,,11228,2,0,2,3867,3992,2009,1,B2,0,2019-03-13 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6427,62,,B9,224 BAY 10TH STREET,,11228,2,0,2,3867,3192,1920,1,B9,1295000,2019-04-11 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6428,14,,B2,227 BAY 10TH STREET,,11228,2,0,2,3867,2940,1920,1,B2,0,2019-08-23 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6429,36,,B1,1554 BATH AVENUE,,11228,2,0,2,4292,1800,1930,1,B1,1200000,2019-01-22 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6430,15,,B9,8821 16TH AVENUE,,11214,2,0,2,2120,2620,1950,1,B9,950000,2019-12-06 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6430,15,,B9,8821 16TH AVENUE,,11214,2,0,2,2120,2620,1950,1,B9,870000,2019-01-17 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6431,46,,S2,1644 BATH AVENUE,,11214,2,1,3,2500,4824,1910,1,S2,0,2019-05-22 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6432,3,,B1,1669 CROPSEY AVE,,11214,2,0,2,2881,2320,1930,1,B1,0,2019-01-31 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6432,8,,B1,1659 CROPSEY AVENUE,,11214,2,0,2,1916,1762,1960,1,B1,950000,2019-10-17 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6432,59,,B2,8844 17TH AVENUE,,11214,2,0,2,5633,2074,1920,1,B2,0,2019-01-31 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6433,43,,B3,8786 BAY 16TH ST,,11214,2,0,2,2417,2164,1920,1,B3,361244,2019-11-12 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6434,1,,B3,1751 CROPSEY AVENUE,,11214,2,0,2,1785,2114,1930,1,B3,0,2019-08-06 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6441,45,,S2,8782 20TH AVENUE,,11214,2,1,3,2660,3118,1960,1,S2,1700000,2019-04-23 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6442,18,,B3,8785 20TH AVENUE,,11214,2,0,2,3867,2514,1920,1,B3,1250000,2019-05-17 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6444,18,,B3,187 BAY 26TH STREET,,11214,2,0,2,3867,2843,1899,1,B3,0,2019-06-05 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6445,1,,B1,2121 CROPSEY AVENUE,,11214,2,0,2,2925,2406,1925,1,B1,0,2019-09-23 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6445,38,,B3,178 BAY 28TH STREET,,11214,2,0,2,1933,2640,1910,1,B3,0,2019-01-10 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6459,21,,B9,303 BAY 8TH STREET,,11228,2,0,2,1442,1640,1925,1,B9,0,2019-07-31 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6459,23,,B9,299 BAY 8TH STREET,,11228,2,0,2,1442,1640,1925,1,B9,899000,2019-06-10 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,27,,B9,8887 15TH AVENUE,,11228,2,0,2,2900,2520,1965,1,B9,0,2019-09-24 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,38,,B3,8861 15TH AVENUE,,11228,2,0,2,3867,2220,1920,1,B3,1680000,2019-10-03 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,89,,B1,313 BAY 10TH STREET,,11228,2,0,2,1933,1860,1955,1,B1,0,2019-11-06 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,148,,B1,312 BAY 11TH STREET,,11228,2,0,2,1885,1729,1955,1,B1,1080000,2019-08-01 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,210,,B9,8862 16TH AVENUE,,11214,2,0,2,1584,992,1950,1,B9,755000,2019-02-22 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,309,,B3,336 BAY 10TH STREET,,11228,2,0,2,1740,1876,1950,1,B3,1050000,2019-07-18 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6461,22,,B1,242 BAY 14TH STREET,,11214,2,0,2,1746,1890,1940,1,B1,983000,2019-04-16 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6461,30,,B1,245 BAY 14TH STREET,,11214,2,0,2,1552,1536,1940,1,B1,0,2019-09-27 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6461,31,,B1,247 BAY 14TH STREET,,11214,2,0,2,1746,1890,1940,1,B1,905000,2019-05-28 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6461,228,,B9,8943 16TH AVENUE,,11214,2,0,2,2013,1240,1940,1,B9,980000,2019-10-29 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6461,257,,B1,300 BAY 13TH STREET,,11214,2,0,2,1649,928,1945,1,B1,10,2019-03-30 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6461,298,,B3,311 BAY 13TH STREET,,11214,2,0,2,1632,928,1940,1,B3,0,2019-12-09 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6461,323,,B3,322 BAY 13TH STREET,,11214,2,0,2,2020,1240,1945,1,B3,1080000,2019-09-06 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6462,3,,B9,8873 17TH AVENUE,,11214,2,0,2,1920,2280,1960,1,B9,900000,2019-06-12 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6462,35,,B9,8868 BAY 16 STREET,,11214,2,0,2,1937,2280,1960,1,B9,0,2019-05-24 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6463,54,,B1,8842 18TH AVENUE,,11214,2,0,2,1818,1320,1950,1,B1,0,2019-04-13 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6463,105,,B1,8899 18TH AVENUE,,11214,2,0,2,1820,1320,1950,1,B1,0,2019-07-18 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6463,113,,B1,8883 18TH AVENUE,,11214,2,0,2,1820,1576,1950,1,B1,1250000,2019-10-16 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6463,114,,B1,8881 18TH AVENUE,,11214,2,0,2,1820,1320,1950,1,B1,870000,2019-07-01 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6463,117,,B1,8873 18TH AVENUE,,11214,2,0,2,1820,1320,1950,1,B1,0,2019-11-08 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6463,117,,B1,8873 18TH AVE,,11214,2,0,2,1820,1320,1950,1,B1,0,2019-08-13 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6463,131,,B1,8841 18TH AVENUE,,11214,2,0,2,1700,1320,1950,1,B1,1090000,2019-10-29 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6464,60,,B1,302 BAY 20TH STREET,,11214,2,0,2,1600,1656,1940,1,B1,500000,2019-06-12 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6464,106,,B3,301 BAY 20TH STREET,,11214,2,0,2,2127,1561,1945,1,B3,0,2019-08-05 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6464,130,,B3,251 BAY20TH STREET,,11214,2,0,2,2132,1631,1945,1,B3,303897,2019-12-23 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6464,148,,B3,8846 19TH AVENUE,,11214,2,0,2,2127,1687,1940,1,B3,990000,2019-05-13 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6465,6,,B9,240 BAY 22ND STREET,,11214,2,0,2,2127,1710,1940,1,B9,998000,2019-04-24 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6465,20,,B9,280 BAY 22ND STREET,,11214,2,0,2,1936,1652,1940,1,B9,850000,2019-11-18 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6465,75,,B3,8885 19 AVENUE,,11214,2,0,2,2127,1652,1940,1,B3,825000,2019-08-16 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6466,63,,B9,255 BAY 22ND STREET,,11214,2,0,2,2182,1673,1945,1,B9,875000,2019-01-17 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6468,1,,B9,8874 20TH AVENUE,,11214,2,0,2,2100,2292,1945,1,B9,0,2019-05-10 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6468,46,,B9,1397 SHORE PARKWAY,,11214,2,0,2,2280,1993,1945,1,B9,0,2019-11-13 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6468,49,,B9,1389 SHORE PARKWAY,,11214,2,0,2,2090,1993,1945,1,B9,865551,2019-02-22 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6480,43,,B9,8964 15TH AVENUE,,11228,2,0,2,2546,2070,1950,1,B9,0,2019-07-25 00:00:00
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6485,77,,B9,1105 SHORE PARKWAY,,11228,2,0,2,2183,1156,1960,1,B9,0,2019-10-01 00:00:00
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6357,55,,C0,50 BAY 7TH STREET,,11228,3,0,3,2320,2160,1930,1,C0,1380000,2019-05-31 00:00:00
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6359,64,,C0,8666 15TH AVENUE,,11228,3,0,3,2320,2160,1930,1,C0,1360000,2019-07-17 00:00:00
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6362,71,,C0,8666 16TH AVE,,11214,3,0,3,1533,3340,1899,1,C0,0,2019-05-21 00:00:00
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6365,29,,C0,25 BAY 14TH STR,4,11214,3,0,3,3142,3975,1997,1,C0,0,2019-09-27 00:00:00
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6365,57,,C0,8634 17TH AVENUE,,11214,3,0,3,4333,3538,1920,1,C0,1560000,2019-11-07 00:00:00
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6367,79,,C0,74 BAY 17TH STREET,,11214,3,0,3,4833,2933,1920,1,C0,1499000,2019-12-30 00:00:00
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6369,94,,C0,1815 BENSON AVENUE,,11214,3,0,3,2183,1800,1920,1,C0,0,2019-05-13 00:00:00
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6371,42,,C0,15 BAY 20TH STREET,,11214,3,0,3,2900,2272,1988,1,C0,930000,2019-09-23 00:00:00
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6372,16,,C0,8683 19TH AVENUE,,11214,3,0,3,1600,3162,1920,1,C0,1370000,2019-04-30 00:00:00
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6372,80,,C0,70 BAY 22ND STREET,,11214,3,0,3,4947,3248,1930,1,C0,2050000,2019-01-03 00:00:00
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6374,43,,C0,19 BAY 23RD,,11214,3,0,3,3867,3785,1910,1,C0,1500000,2019-09-12 00:00:00
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6375,20,,C0,8637 20TH AVENUE,,11214,3,0,3,1933,2411,1930,1,C0,0,2019-03-09 00:00:00
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6375,20,,C0,8637 20TH AVENUE,,11214,3,0,3,1933,2411,1930,1,C0,0,2019-03-16 00:00:00
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6375,59,,C0,54 BAY 25TH STREET,,11214,3,0,3,2900,3216,1899,1,C0,0,2019-03-06 00:00:00
