Borough,Neighborhood,Building Class Category,Tax Class At Present,Block,Lot,Ease-Ment,Building Class At Present,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6372,86, ,B3,84 BAY 22                                ,            ,11214,2,0,2,2525,2062,1940,1,B3,390000,2011-03-15 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6372,86, ,B3,84 BAY 22                                ,            ,11214,2,0,2,2525,2062,1940,1,B3,0,2011-03-15 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6391,6, ,B1,1409 BATH AVENUE                         ,            ,11228,2,0,2,1933,2059,1955,1,B1,670000,2011-09-14 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6391,16, ,B9,8745 14TH AVENUE                         ,            ,11228,2,0,2,2288,1701,1950,1,B9,10,2011-07-14 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6392,8, ,B2,1429 BATH AVENUE                         ,            ,11228,2,0,2,1933,1840,1930,1,B2,0,2011-04-12 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6393,27, ,B1,119 BAY 8TH   STREET                     ,            ,11228,2,0,2,2296,2970,1940,1,B1,0,2011-02-14 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6394,2, ,B3,166 BAY 10TH   STREET                    ,            ,11228,2,0,2,1932,1836,1940,1,B3,651000,2011-07-01 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6394,16, ,B9,8745 15TH   AVENUE                       ,            ,11228,2,0,2,3867,2400,1955,1,B9,0,2011-08-12 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6394,16, ,B9,8745 15TH AVENUE                         ,            ,11228,2,0,2,3867,2400,1955,1,B9,0,2011-02-07 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6395,31, ,B3,109 BAY 10TH STREET                      ,            ,11228,2,0,2,1933,1496,1925,1,B3,0,2011-02-23 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6396,11, ,B3,157 BAY 11 STREET                        ,            ,11228,2,0,2,2148,2448,1960,1,B3,535000,2011-05-18 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6396,21, ,B1,133 BAY 11TH STREET                      ,            ,11228,2,0,2,1949,2235,1965,1,B1,665000,2011-01-13 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6398,30, ,B1,111 BAY 13TH STREET                      ,            ,11214,2,0,2,2388,2346,1960,1,B1,10,2011-02-11 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6398,54, ,B1,122 BAY 14TH   STREET                    ,            ,11214,2,0,2,2167,2448,1925,1,B1,0,2011-12-20 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6398,55, ,B1,124 BAY 14TH   STREET                    ,            ,11214,2,0,2,2167,2448,1925,1,B1,660000,2011-10-03 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6401,9, ,B3,1727 BATH AVENUE                         ,            ,11214,2,0,2,1112,1520,1920,1,B3,0,2011-02-23 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6405,15, ,B2,133 BAY 20TH   STREET                    ,            ,11214,2,0,2,5920,3408,1920,1,B2,0,2011-09-09 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6408,34, ,B2,8726 20TH AVENUE                         ,            ,11214,2,0,2,4800,2711,1899,1,B2,0,2011-02-08 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6410,30, ,B3,103 BAY 25TH   STREET                    ,            ,11214,2,0,2,2900,2080,1925,1,B3,510000,2011-10-28 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1B,6424,32, ,V0,8785 14TH   AVENUE                       ,            ,11228,2,0,2,5800,0,2011,1,B2,0,2011-07-11 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1B,6424,32, ,V0,8785 14TH   AVENUE                       ,            ,11228,2,0,2,5800,0,2011,1,B2,1100000,2011-01-25 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6424,72, ,B3,236 BAY 7 STREET                         ,            ,11228,2,0,2,1740,1931,1935,1,B3,620000,2011-12-20 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6426,38, ,B1,175 BAY 8TH STREET                       ,            ,11228,2,0,2,1933,2055,1955,1,B1,685000,2011-11-09 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6426,57, ,B2,8804 15TH   AVENUE                       ,            ,11228,2,0,2,3867,2244,1920,1,B2,0,2011-07-20 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6427,40, ,B1,172 BAY 10TH STREET                      ,            ,11228,2,0,2,2147,1635,1955,1,B1,639000,2011-08-12 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6428,14, ,B2,227 BAY 10TH STREET                      ,            ,11228,2,0,2,3867,3528,1920,1,B2,0,2011-08-16 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6429,7, ,B3,241 BAY 11TH   STREET                    ,            ,11228,2,0,2,1154,1620,1935,1,B3,582000,2011-05-10 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6429,32, ,B1,183 BAY 11TH                             ,            ,11228,2,0,2,1933,3100,1910,1,B1,480000,2011-06-23 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6433,14, ,B1,8817 17TH AVENUE                         ,            ,11214,2,0,2,1933,3000,1901,1,B1,10,2011-03-07 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6436,32, ,B3,1810 BATH AVENUE                         ,            ,11214,2,0,2,2000,2640,1920,1,B3,637000,2011-09-15 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6438,13, ,B9,211 BAY 20TH   STREET                    ,            ,11214,2,0,2,1890,3300,1901,1,B9,590000,2011-12-23 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6443,17, ,B3,199 BAY 25                               ,2,11214,2,0,2,2900,2542,1920,1,B3,735000,2011-06-16 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6444,13, ,B1,207 BAY 26TH STREET                      ,            ,11214,2,0,2,2046,1782,1955,1,B1,500000,2011-04-22 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6444,46, ,B2,8790 21ST   AVENUE                       ,            ,11214,2,0,2,3222,2640,1920,1,B2,825000,2011-04-29 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,2, ,B3,8941 15TH   AVENUE                       ,            ,11228,2,0,2,1740,2052,1960,1,B3,0,2011-03-19 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,8, ,B9,8929 15TH   AVENUE                       ,            ,11228,2,0,2,1740,1674,1960,1,B9,640000,2011-05-26 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,76, ,B9,324 BAY 10TH   STREET                    ,            ,11228,2,0,2,2755,3120,2009,1,B9,0,2011-05-20 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,86, ,B1,319 BAY 10TH STREET                      ,            ,11228,2,0,2,1933,1860,1955,1,B1,695000,2011-01-20 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,236, ,B9,8916 16TH   AVENUE                       ,            ,11214,2,0,2,2200,1860,1950,1,B9,640000,2011-03-01 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,308, ,B3,334 BAY 10TH   STREET                    ,            ,11228,2,0,2,1740,1876,1950,1,B3,605000,2011-03-21 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6461,7, ,B1,242 BAY 13TH STREET                      ,            ,11214,2,0,2,2165,1860,1950,1,B1,0,2011-03-21 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6461,198, ,B3,8891 16TH AVENUE                         ,            ,11214,2,0,2,2357,1860,1940,1,B3,615000,2011-07-06 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6461,277, ,B1,265 BAY 13TH   STREET                    ,            ,11214,2,0,2,2062,1860,1940,1,B1,500000,2011-04-28 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6463,62, ,B1,8860 18TH AVENUE                         ,            ,11214,2,0,2,1748,1980,1950,1,B1,577500,2011-10-20 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6463,63, ,B1,8862 18TH   AVENUE                       ,            ,11214,2,0,2,1738,1980,1950,1,B1,565000,2011-07-01 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6464,29, ,B1,232 BAY 20 STREET                        ,            ,11214,2,0,2,1983,1306,1945,1,B1,565000,2011-02-16 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6464,51, ,B1,282 BAY 20TH STREET                      ,            ,11214,2,0,2,1600,1320,1940,1,B1,540000,2011-10-19 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6464,55, ,B3,290 BAY 20TH   STREET                    ,            ,11214,2,0,2,2200,1645,1940,1,B3,515000,2011-08-01 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6464,114, ,B1,285 BAY 20TH STREET                      ,            ,11214,2,0,2,1551,1320,1940,1,B1,558000,2011-01-18 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6464,144, ,B2,8836 19TH AVENUE                         ,            ,11214,2,0,2,1933,2406,1940,1,B2,0,2011-04-20 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6464,144, ,B2,8836 19TH AVENUE                         ,            ,11214,2,0,2,1933,2406,1940,1,B2,0,2011-02-17 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6464,164, ,B1,8884 19TH   AVENUE                       ,            ,11214,2,0,2,1547,1320,1940,1,B1,0,2011-09-20 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6464,165, ,B1,8886 19TH AVENUE                         ,            ,11214,2,0,2,1547,1320,1940,1,B1,0,2011-02-03 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6464,172, ,B3,8902 19TH   AVENUE                       ,            ,11214,2,0,2,2127,1610,1940,1,B3,580000,2011-08-22 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6464,184, ,B9,1361 SHORE PARKWAY                       ,            ,11214,2,0,2,2142,1720,1940,1,B9,600000,2011-03-03 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6465,21, ,B9,282 BAY 22ND STREET                      ,            ,11215,2,0,2,2068,1652,1940,1,B9,0,2011-03-23 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6465,21, ,B9,282 BAY 22ND STREET                      ,            ,11215,2,0,2,2068,1652,1940,1,B9,600000,2011-03-23 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6465,23, ,B9,1932 20 DRIVE                            ,            ,11214,2,0,2,2634,1652,1940,1,B9,0,2011-10-19 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6465,26, ,B9,1940 20TH DRIVE                          ,            ,11214,2,0,2,2376,1888,1940,1,B9,653000,2011-04-18 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6465,63, ,B1,1923 19TH   LANE                         ,            ,11214,2,0,2,1520,1760,1940,1,B1,523000,2011-06-09 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6465,81, ,B3,8871 19TH AVENUE                         ,            ,11214,2,0,2,1547,1584,1940,1,B3,490000,2011-06-22 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6465,85, ,B1,8863 19TH AVE                            ,            ,11214,2,0,2,1547,1584,1940,1,B1,510000,2011-03-04 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6466,53, ,B9,1953 20 DRIVE                            ,            ,11214,2,0,2,1978,1673,1945,1,B9,570000,2011-04-08 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6468,12, ,B9,8906 20TH AVE                            ,            ,11214,2,0,2,1980,1993,1945,1,B9,0,2011-03-08 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6468,14, ,B9,8910 20TH   AVENUE                       ,            ,11214,2,0,2,1980,1993,1945,1,B9,550000,2011-03-15 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6468,40, ,B9,1415 SHORE PARKWAY                       ,            ,11214,2,0,2,2090,1993,1945,1,B9,499000,2011-06-21 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6480,1, ,B1,8942 15TH   AVENUE                       ,            ,11228,2,0,2,1933,2280,1950,1,B1,0,2011-09-01 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6480,38, ,B9,8976 15TH AVENUE                         ,            ,11228,2,0,2,1740,2052,1950,1,B9,10,2011-08-11 00:00:00
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6485,82, ,B1,1117 SHORE PARKWAY                       ,            ,11228,2,0,2,2063,200,1899,1,B1,0,2011-07-25 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6357,48, ,C0,30 BAY 7TH STREET                        ,            ,11228,3,0,3,2320,2970,1930,1,C0,0,2011-05-24 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6359,27, ,C0,19 BAY 8TH   STREET                      ,            ,11228,3,0,3,2320,3240,1930,1,C0,0,2011-12-23 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6364,53, ,C0,20 BAY 14TH   STREET                     ,            ,11214,3,0,3,2663,1440,1930,1,C0,0,2011-03-22 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6366,23, ,C0,8647 17TH   AVENUE                       ,            ,11214,3,0,3,1933,3960,1901,1,C0,690000,2011-11-09 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6372,91, ,C0,96 BAY 22ND   STREET                     ,            ,11214,3,0,3,1417,2062,1940,1,C0,0,2011-01-07 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6374,39, ,C0,29 BAY 23RD STREET                       ,            ,11214,3,0,3,3867,2975,1910,1,C0,0,2011-11-11 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6374,62, ,C0,8634 20TH   AVENUE                       ,            ,11214,3,0,3,3867,3692,1920,1,C0,440000,2011-10-18 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6376,37, ,C0,11 BAY 25TH   STREET                     ,            ,11214,3,0,3,1933,2774,1930,1,C0,0,2011-12-23 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6394,59, ,C0,130 BAY 10TH STREET                      ,            ,11228,3,0,3,3747,4017,1975,1,C0,1142500,2011-10-26 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6396,71, ,C0,8752 16TH   AVENUE                       ,            ,11214,3,0,3,4053,1400,1899,1,C0,725000,2011-09-07 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6398,67, ,C0,154 BAY 14TH STREET                      ,            ,11214,3,0,3,2167,3480,1925,1,C0,637500,2011-08-24 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6399,58, ,C0,8722 17TH   AVENUE                       ,            ,11214,3,0,3,3792,2714,1915,1,C0,0,2011-04-28 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6400,57, ,C0,8695 17TH AVENUE                         ,            ,11214,3,0,3,3867,2642,1905,1,C0,0,2011-09-09 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6400,57, ,C0,8695 17TH AVENUE                         ,            ,11214,3,0,3,3867,2642,1905,1,C0,785000,2011-09-09 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6409,58, ,C0,148 BAY 25TH   STREET                    ,            ,11214,3,0,3,2870,3585,1996,1,C0,1222000,2011-04-28 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6411,27, ,C0,105 BAY 26TH   STREET                    ,            ,11214,3,0,3,5800,3795,1925,1,C0,866937,2011-03-03 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6411,41, ,C0,8690 21ST AVENUE                         ,            ,11214,3,0,3,1933,2793,1940,1,C0,720000,2011-03-08 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6411,45, ,C0,8700 21ST AVENUE                         ,            ,11214,3,0,3,1920,3300,1970,1,C0,0,2011-07-08 00:00:00
3,BATH BEACH               ,03  THREE FAMILY HOMES                      ,1,6414,26, ,C0,119 BAY 29TH STREET                      ,            ,11214,3,0,3,2900,4832,2008,1,C0,0,2011-11-16 00:00:00
