Borough,Neighborhood,Building Class Category,Tax Class As Of Final Roll 18/1,Block,Lot,Ease-Ment,Building Class As Of Final Roll 18/1,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6354,9,,A1,104 RYAN PLACE,,10312,1,0,1,4000,2100,1995,1,A1,895000,2019-11-11 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6361,82,,A1,160 LENZIE STREET,,10312,1,0,1,9400,3400,1987,1,A1,0,2019-06-22 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6363,26,,A2,292 SHIRLEY AVENUE,,10312,1,0,1,4000,1232,1975,1,A2,435475,2019-08-12 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6363,48,,A1,151 NOEL STREET,,10312,1,0,1,8000,2280,1980,1,A1,263133,2019-02-20 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6364,5,,A1,565 BARCLAY AVENUE,,10312,1,0,1,7000,3774,1975,1,A1,0,2019-08-26 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6364,5,,A1,565 BARCLAY AVENUE,,10312,1,0,1,7000,3774,1975,1,A1,0,2019-12-12 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6368,5,,A1,251 HOLDRIDGE AVENUE,,10312,1,0,1,6000,2240,1975,1,A1,10,2019-10-17 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6368,24,,A2,58 JANSEN STREET,,10312,1,0,1,6000,1820,1975,1,A2,700000,2019-08-15 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6368,42,,A1,65 WEAVER STREET,,10312,1,0,1,8000,2467,1975,1,A1,745000,2019-09-23 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6370,64,,A2,379 SHIRLEY AVENUE,,10312,1,0,1,3000,975,1910,1,A2,480000,2019-10-29 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6373,50,,A1,625 SYCAMORE STREET,,10312,1,0,1,4000,1872,1945,1,A1,0,2019-05-25 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6377,58,,A1,125 SANDBORN STREET,,10312,1,0,1,7000,2156,1980,1,A1,0,2019-02-20 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6378,24,,A1,122 TALLMAN STREET,,10312,1,0,1,6000,2400,1993,1,A1,0,2019-02-07 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6378,35,,A1,102 TALLMAN STREET,,10312,1,0,1,4000,3789,1989,1,A9,835000,2019-06-18 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6378,55,,A1,117 EYLANDT STREET,,10312,1,0,1,4000,2400,1987,1,A1,842000,2019-10-03 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6378,71,,A1,147 EYLANDT STREET,,10312,1,0,1,6150,3090,1975,1,A1,0,2019-09-20 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6382,69,,A1,145 TALLMAN STREET,,10312,1,0,1,8000,2800,1983,1,A1,990000,2019-05-14 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6403,20,,A1,369 KINGHORN STREET,,10312,1,0,1,4000,2250,1992,1,A1,740000,2019-04-18 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6421,9,,A2,160 LIPSETT AVENUE,,10312,1,0,1,4008,2700,1980,1,A2,725000,2019-06-28 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6421,68,,A1,242 TALLMAN ST.,,10312,1,0,1,8000,4186,1980,1,A1,0,2019-11-01 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6421,78,,A1,232 TALLMAN STREET,,10312,1,0,1,8000,3085,1980,1,A1,1190000,2019-10-02 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6424,18,,A1,240 BARCLAY AVE,,10312,1,0,1,4000,1776,1975,1,A1,0,2019-11-26 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6424,18,,A1,240 BARCLAY AVENUE,,10312,1,0,1,4000,1776,1975,1,A1,0,2019-04-01 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6424,78,,A1,27 RAE AVENUE,,10312,1,0,1,10000,2104,1975,1,A1,875000,2019-06-05 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6442,18,,A1,289 POILLON AVENUE,,10312,1,0,1,15200,2484,1940,1,A1,830000,2019-01-31 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6453,1,,A1,477 PHILIP,,10312,1,0,1,6723,3300,1996,1,A1,100,2019-10-03 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6453,1,,A1,477 PHILIP,,10312,1,0,1,6723,3300,1996,1,A1,100,2019-10-03 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6453,23,,A1,501 PHILIP AVE,,10312,1,0,1,10110,5060,1997,1,A1,1350000,2019-06-28 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6456,42,,A1,429 BERTRAM AVENUE,,10312,1,0,1,11340,3350,1997,1,A1,1128000,2019-05-23 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,90,,A3,27 NICOLOSI LOOP,,10312,1,0,1,10400,3800,2001,1,A3,0,2019-02-22 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,155,,A3,155 NICOLOSI DRIVE,,10312,1,0,1,21480,9375,1988,1,A3,800000,2019-06-21 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,220,,A3,50 NICOLOSI DRIVE,,10312,1,0,1,25714,6942,1989,1,A3,2575000,2019-09-04 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6499,131,,A3,14 WENDY DRIVE,,10312,1,0,1,27972,3200,1985,1,A3,0,2019-10-07 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6511,104,,A2,5192 AMBOY ROAD,,10312,1,0,1,7240,1144,1950,1,A2,515000,2019-09-04 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6513,11,,A1,20 PHILIP AVENUE,,10312,1,0,1,4560,1760,1930,1,A1,764000,2019-08-06 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6517,23,,A9,263 ARBUTUS AVENUE,,10312,1,0,1,10368,3060,1986,1,A9,0,2019-04-15 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6517,41,,A3,40 ARBUTUS WAY,,10312,1,0,1,17275,3414,1986,1,A3,0,2019-08-23 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6517,45,,A1,41 ARBUTUS WAY,,10312,1,0,1,10800,2460,2015,1,A1,1150000,2019-12-27 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6517,48,,A3,31 ARBUTUS WAY,,10312,1,0,1,11200,3680,1985,1,A3,0,2019-10-11 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6517,69,,A3,181 ARBUTUS AVENUE,,10312,1,0,1,22379,6500,1970,1,A3,1810000,2019-11-21 00:00:00
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6517,220,,A3,18 JANSEN COURT,,10312,1,0,1,11934,5368,1990,1,A3,1485000,2019-08-07 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,5405,15,,B2,88 LENZIE STREET,,10312,2,0,2,7500,3498,1920,1,B2,0,2019-10-02 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,5408,14,,B9,172 BATHGATE STREET,,10312,2,0,2,2425,1650,1996,1,B9,705000,2019-03-14 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6205,84,,B9,11 SEGUINE PLACE,,10312,2,0,2,3250,1804,1986,1,B9,0,2019-07-05 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6205,105,,B9,64 MAY PLACE,,10312,2,0,2,2900,1804,1985,1,B9,0,2019-09-19 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6209,12,,B2,196 SNEDEN AVENUE,,10312,2,0,2,2600,1592,2005,1,B2,649000,2019-07-10 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6209,13,,B2,198 SNEDEN AVENUE,,10312,2,0,2,2600,1592,2005,1,B2,640000,2019-08-07 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6212,30,,B9,12 LUCY LOOP,,10312,2,0,2,3870,1500,2000,1,B9,625000,2019-07-17 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6212,102,,B2,141 JEANETTE AVENUE,,10312,2,0,2,4870,2500,2000,1,B2,0,2019-11-18 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6212,156,,B2,115 JEANNETTE AVENUE,,10312,2,0,2,4300,2500,2000,1,B2,908000,2019-02-25 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6214,65,,B2,114 EAGAN AVENUE,,10312,2,0,2,6486,2192,1970,1,B2,0,2019-01-23 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6222,129,,B9,50 JEANNETTE AVENUE,,10312,2,0,2,2825,1600,2004,1,B9,655000,2019-08-23 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6226,137,,B2,939 CARLTON BOULEVARD,,10312,2,0,2,6800,3400,1991,1,B2,0,2019-02-02 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6228,16,,B2,181 DETROIT AVENUE,,10312,2,0,2,4000,2698,2018,1,B2,918971,2019-08-05 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6232,15,,B2,174 RATHBUN AVENUE,,10312,2,0,2,4000,1807,1965,1,B2,0,2019-09-25 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6238,19,,B3,250 CROWN AVENUE,,10312,2,0,2,8000,1504,1935,1,B3,700000,2019-12-23 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6238,68,,B2,217 VINELAND AVE,,10312,2,0,2,8000,3180,1950,1,B2,700000,2019-08-05 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6239,83,,B2,257 CROWN AVENUE,,10312,2,0,2,4800,2875,2018,1,B2,0,2019-09-06 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6246,21,,B2,1 POILLON AVENUE,,10312,2,0,2,10661,3088,1978,1,B2,950000,2019-07-26 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6249,17,,B2,5119 AMBOY ROAD,,10312,2,0,2,7712,2667,1925,1,B2,720000,2019-03-07 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6249,48,,B2,72 TENAFLY PLACE,,10312,2,0,2,3512,2423,2018,1,B2,901151,2019-06-25 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6249,50,,B2,76 TENAFLY PLACE,,10312,2,0,2,0,0,2018,1,B2,916424,2019-04-01 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6249,410,,B2,928 ANNADALE ROAD,,10312,2,0,2,5925,2288,1965,1,B2,400000,2019-06-09 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6249,410,,B2,928 ANNADALE ROAD,,10312,2,0,2,5925,2288,1965,1,B2,0,2019-03-12 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6252,83,,B2,79 DOWNES AVENUE,,10312,2,0,2,3000,1320,1984,1,B2,0,2019-08-09 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6254,55,,B2,32 NORTH RAILROAD STREET,,10312,2,0,2,4058,2351,1991,1,B2,678000,2019-02-25 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6254,133,,B2,141 SOUTH RAILROAD ST,,10312,2,0,2,3600,2496,2003,1,B2,500,2019-10-07 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6260,54,,B2,229 DETROIT AVENUE,,10312,2,0,2,4000,2400,2013,1,B2,945000,2019-01-15 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6261,42,,B2,162 JEFFERSON BOULEVARD,,10312,2,0,2,5750,1880,1997,1,B2,889000,2019-07-01 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6266,4,,B2,324 SHELDON AVENUE,,10312,2,0,2,5000,2156,1970,1,B2,750000,2019-03-25 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6266,9,,B2,314 SHELDON AVE,,10312,2,0,2,4080,2186,1986,1,B2,765000,2019-12-18 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6266,17,,B2,298 SHELDON AVENUE,,10312,2,0,2,4000,2200,1999,1,B2,900000,2019-12-27 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6266,53,,B2,279 RENSSELAER AVENUE,,10312,2,0,2,4000,2250,2000,1,B2,942000,2019-03-26 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6267,1,,B9,244 SINCLAIR AVENUE,,10312,2,0,2,3360,1216,2002,1,B9,0,2019-06-17 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6271,12,,B2,N/A JEFFERSON BOULEVARD,,10312,2,0,2,7000,3901,2019,1,B2,1008072,2019-12-05 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6277,70,,B2,332 EDGEGROVE AVENUE,,10312,2,0,2,8000,3633,1985,1,B2,880000,2019-05-02 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6278,4,,B2,279 EDGEGROVE AVENUE,,10312,2,0,2,10000,2304,1960,1,B2,0,2019-10-15 00:00:00
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6287,41,,B2,350 RATHBUN AVENUE,,10312,2,0,2,4000,2209,1970,1,B2,760000,2019-03-27 00:00:00
